layer,module,nbit1,gsize1,nbit2,gsize2,fnorm,memmb,params,kurtosis,kurtosis_scaled
2,mlp.up_proj,2,64,8,128,50.65625,12.11474609375,45088768,3.0643926831566968,0.006677511914817241
2,mlp.up_proj,2,128,8,128,57.03125,11.432373046875,45088768,3.0643926831566968,0.006677511914817241
2,mlp.up_proj,3,32,8,128,18.609375,18.8544921875,45088768,3.0643926831566968,0.006677511914817241
2,mlp.up_proj,3,64,8,128,21.6875,17.48974609375,45088768,3.0643926831566968,0.006677511914817241
2,mlp.up_proj,3,128,8,128,24.4375,16.807373046875,45088768,3.0643926831566968,0.006677511914817241
2,mlp.up_proj,4,32,8,128,8.6796875,24.2294921875,45088768,3.0643926831566968,0.006677511914817241
2,mlp.up_proj,4,64,8,128,10.1171875,22.86474609375,45088768,3.0643926831566968,0.006677511914817241
2,mlp.up_proj,4,128,8,128,11.4140625,22.182373046875,45088768,3.0643926831566968,0.006677511914817241
2,mlp.up_proj,8,32,8,128,0.525390625,45.7294921875,45088768,3.0643926831566968,0.006677511914817241
2,mlp.up_proj,8,64,8,128,0.61181640625,44.36474609375,45088768,3.0643926831566968,0.006677511914817241
2,mlp.up_proj,8,128,8,128,0.6875,43.682373046875,45088768,3.0643926831566968,0.006677511914817241
2,mlp.down_proj,2,32,8,128,43.78125,13.4794921875,45088768,3.500094635203027,0.08262408736971531
2,mlp.down_proj,2,64,8,128,51.0,12.11474609375,45088768,3.500094635203027,0.08262408736971531
2,mlp.down_proj,2,128,8,128,57.46875,11.432373046875,45088768,3.500094635203027,0.08262408736971531
2,mlp.down_proj,3,32,8,128,18.734375,18.8544921875,45088768,3.500094635203027,0.08262408736971531
2,mlp.down_proj,3,64,8,128,21.828125,17.48974609375,45088768,3.500094635203027,0.08262408736971531
2,mlp.down_proj,3,128,8,128,24.625,16.807373046875,45088768,3.500094635203027,0.08262408736971531
2,mlp.down_proj,4,32,8,128,8.7421875,24.2294921875,45088768,3.500094635203027,0.08262408736971531
2,mlp.down_proj,4,64,8,128,10.1875,22.86474609375,45088768,3.500094635203027,0.08262408736971531
2,mlp.down_proj,4,128,8,128,11.5,22.182373046875,45088768,3.500094635203027,0.08262408736971531
2,mlp.down_proj,8,32,8,128,0.529296875,45.7294921875,45088768,3.500094635203027,0.08262408736971531
2,mlp.down_proj,8,64,8,128,0.6162109375,44.36474609375,45088768,3.500094635203027,0.08262408736971531
2,mlp.down_proj,8,128,8,128,0.69287109375,43.682373046875,45088768,3.500094635203027,0.08262408736971531
3,self_attn.q_proj,2,32,8,128,40.3125,5.015625,16777216,5.747449112728132,0.024171014693960012
3,self_attn.q_proj,2,64,8,128,47.65625,4.5078125,16777216,5.747449112728132,0.024171014693960012
3,self_attn.q_proj,2,128,8,128,56.46875,4.25390625,16777216,5.747449112728132,0.024171014693960012
3,self_attn.q_proj,3,32,8,128,17.28125,7.015625,16777216,5.747449112728132,0.024171014693960012
3,self_attn.q_proj,3,64,8,128,20.484375,6.5078125,16777216,5.747449112728132,0.024171014693960012
3,self_attn.q_proj,3,128,8,128,24.8125,6.25390625,16777216,5.747449112728132,0.024171014693960012
3,self_attn.q_proj,4,32,8,128,8.0625,9.015625,16777216,5.747449112728132,0.024171014693960012
3,self_attn.q_proj,4,64,8,128,9.5546875,8.5078125,16777216,5.747449112728132,0.024171014693960012
3,self_attn.q_proj,4,128,8,128,11.5859375,8.25390625,16777216,5.747449112728132,0.024171014693960012
3,self_attn.q_proj,8,32,8,128,0.488037109375,17.015625,16777216,5.747449112728132,0.024171014693960012
3,self_attn.q_proj,8,64,8,128,0.57763671875,16.5078125,16777216,5.747449112728132,0.024171014693960012
3,self_attn.q_proj,8,128,8,128,0.6982421875,16.25390625,16777216,5.747449112728132,0.024171014693960012
