layer,module,nbit1,gsize1,nbit2,gsize2,fnorm,memmb,params
3,self_attn.k_proj,4,64,8,128,7.86328125,4.25390625,8388608
3,self_attn.k_proj,4,128,8,128,9.203125,4.126953125,8388608
3,self_attn.k_proj,8,32,8,128,0.3916015625,8.5078125,8388608
3,self_attn.k_proj,8,64,8,128,0.4755859375,8.25390625,8388608
3,self_attn.k_proj,8,128,8,128,0.5546875,8.126953125,8388608
3,self_attn.o_proj,2,32,8,128,38.125,20.0625,67108864
3,self_attn.o_proj,2,64,8,128,44.53125,18.03125,67108864
3,self_attn.o_proj,2,128,8,128,50.40625,17.015625,67108864
3,self_attn.o_proj,3,32,8,128,16.328125,28.0625,67108864
3,self_attn.o_proj,3,64,8,128,19.109375,26.03125,67108864
3,self_attn.o_proj,3,128,8,128,21.703125,25.015625,67108864
3,self_attn.o_proj,4,32,8,128,7.6171875,36.0625,67108864
3,self_attn.o_proj,4,64,8,128,8.921875,34.03125,67108864
3,self_attn.o_proj,4,128,8,128,10.1328125,33.015625,67108864
3,self_attn.o_proj,8,32,8,128,0.461181640625,68.0625,67108864
3,self_attn.o_proj,8,64,8,128,0.53955078125,66.03125,67108864
3,self_attn.o_proj,8,128,8,128,0.61083984375,65.015625,67108864
3,mlp.gate_proj,2,32,8,128,82.0625,70.21875,234881024
3,mlp.gate_proj,2,64,8,128,95.875,63.109375,234881024
3,mlp.gate_proj,2,128,8,128,108.625,59.5546875,234881024
3,mlp.gate_proj,3,32,8,128,35.09375,98.21875,234881024
3,mlp.gate_proj,3,64,8,128,41.0625,91.109375,234881024
3,mlp.gate_proj,3,128,8,128,46.53125,87.5546875,234881024
3,mlp.gate_proj,4,32,8,128,16.359375,126.21875,234881024
3,mlp.gate_proj,4,64,8,128,19.171875,119.109375,234881024
3,mlp.gate_proj,4,128,8,128,21.71875,115.5546875,234881024
3,mlp.gate_proj,8,32,8,128,0.9951171875,238.21875,234881024
3,mlp.gate_proj,8,64,8,128,1.166015625,231.109375,234881024
3,mlp.gate_proj,8,128,8,128,1.3173828125,227.5546875,234881024
3,mlp.up_proj,2,32,8,128,78.4375,70.21875,234881024
3,mlp.up_proj,2,64,8,128,91.25,63.109375,234881024
3,mlp.up_proj,2,128,8,128,103.0,59.5546875,234881024
3,mlp.up_proj,3,32,8,128,33.5,98.21875,234881024
3,mlp.up_proj,3,64,8,128,39.09375,91.109375,234881024
3,mlp.up_proj,3,128,8,128,44.09375,87.5546875,234881024
3,mlp.up_proj,4,32,8,128,15.6171875,126.21875,234881024
3,mlp.up_proj,4,64,8,128,18.234375,119.109375,234881024
3,mlp.up_proj,4,128,8,128,20.59375,115.5546875,234881024
3,mlp.up_proj,8,32,8,128,0.94970703125,238.21875,234881024
3,mlp.up_proj,8,64,8,128,1.109375,231.109375,234881024
3,mlp.up_proj,8,128,8,128,1.2490234375,227.5546875,234881024
3,mlp.down_proj,2,32,8,128,80.0,70.21875,234881024
3,mlp.down_proj,2,64,8,128,93.125,63.109375,234881024
3,mlp.down_proj,2,128,8,128,105.0625,59.5546875,234881024
3,mlp.down_proj,3,32,8,128,34.1875,98.21875,234881024
3,mlp.down_proj,3,64,8,128,39.875,91.109375,234881024
3,mlp.down_proj,3,128,8,128,44.96875,87.5546875,234881024
3,mlp.down_proj,4,32,8,128,15.9453125,126.21875,234881024
3,mlp.down_proj,4,64,8,128,18.609375,119.109375,234881024
3,mlp.down_proj,4,128,8,128,21.0,115.5546875,234881024
3,mlp.down_proj,8,32,8,128,0.9697265625,238.21875,234881024
3,mlp.down_proj,8,64,8,128,1.1318359375,231.109375,234881024
3,mlp.down_proj,8,128,8,128,1.2734375,227.5546875,234881024
4,self_attn.q_proj,2,32,8,128,48.125,20.0625,67108864
4,self_attn.q_proj,2,64,8,128,56.875,18.03125,67108864
4,self_attn.q_proj,2,128,8,128,65.5625,17.015625,67108864
4,self_attn.q_proj,3,32,8,128,20.59375,28.0625,67108864
4,self_attn.q_proj,3,64,8,128,24.40625,26.03125,67108864
4,self_attn.q_proj,3,128,8,128,28.21875,25.015625,67108864
4,self_attn.q_proj,4,32,8,128,9.609375,36.0625,67108864
4,self_attn.q_proj,4,64,8,128,11.390625,34.03125,67108864
4,self_attn.q_proj,4,128,8,128,13.171875,33.015625,67108864
4,self_attn.q_proj,8,32,8,128,0.58203125,68.0625,67108864
4,self_attn.q_proj,8,64,8,128,0.68896484375,66.03125,67108864
4,self_attn.q_proj,8,128,8,128,0.7939453125,65.015625,67108864
4,self_attn.v_proj,2,32,8,128,11.40625,2.5078125,8388608
4,self_attn.v_proj,2,64,8,128,13.40625,2.25390625,8388608
4,self_attn.v_proj,2,128,8,128,15.21875,2.126953125,8388608
4,self_attn.v_proj,3,32,8,128,4.87890625,3.5078125,8388608
4,self_attn.v_proj,3,64,8,128,5.73046875,3.25390625,8388608
4,self_attn.v_proj,3,128,8,128,6.51171875,3.126953125,8388608
4,self_attn.v_proj,4,32,8,128,2.275390625,4.5078125,8388608
4,self_attn.v_proj,4,64,8,128,2.67578125,4.25390625,8388608
4,self_attn.v_proj,4,128,8,128,3.037109375,4.126953125,8388608
4,self_attn.v_proj,8,32,8,128,0.137939453125,8.5078125,8388608
4,self_attn.v_proj,8,64,8,128,0.161865234375,8.25390625,8388608
4,self_attn.v_proj,8,128,8,128,0.18310546875,8.126953125,8388608
4,self_attn.k_proj,2,32,8,128,27.859375,2.5078125,8388608
4,self_attn.k_proj,2,64,8,128,33.59375,2.25390625,8388608
4,self_attn.k_proj,2,128,8,128,38.3125,2.126953125,8388608
4,self_attn.k_proj,3,32,8,128,12.1484375,3.5078125,8388608
4,self_attn.k_proj,3,64,8,128,14.90625,3.25390625,8388608
4,self_attn.k_proj,3,128,8,128,17.546875,3.126953125,8388608
4,self_attn.k_proj,4,32,8,128,5.66796875,4.5078125,8388608
4,self_attn.k_proj,4,64,8,128,6.9609375,4.25390625,8388608
4,self_attn.k_proj,4,128,8,128,8.2109375,4.126953125,8388608
4,self_attn.k_proj,8,32,8,128,0.343017578125,8.5078125,8388608
4,self_attn.k_proj,8,64,8,128,0.4208984375,8.25390625,8388608
4,self_attn.k_proj,8,128,8,128,0.494384765625,8.126953125,8388608
4,self_attn.o_proj,2,32,8,128,36.09375,20.0625,67108864
4,self_attn.o_proj,2,64,8,128,42.125,18.03125,67108864
4,self_attn.o_proj,2,128,8,128,47.6875,17.015625,67108864
4,self_attn.o_proj,3,32,8,128,15.4453125,28.0625,67108864
4,self_attn.o_proj,3,64,8,128,18.0625,26.03125,67108864
4,self_attn.o_proj,3,128,8,128,20.5,25.015625,67108864
4,self_attn.o_proj,4,32,8,128,7.2109375,36.0625,67108864
4,self_attn.o_proj,4,64,8,128,8.4375,34.03125,67108864
4,self_attn.o_proj,4,128,8,128,9.578125,33.015625,67108864
4,self_attn.o_proj,8,32,8,128,0.436279296875,68.0625,67108864
4,self_attn.o_proj,8,64,8,128,0.51025390625,66.03125,67108864
4,self_attn.o_proj,8,128,8,128,0.5771484375,65.015625,67108864
4,mlp.gate_proj,2,32,8,128,82.8125,70.21875,234881024
4,mlp.gate_proj,2,64,8,128,96.8125,63.109375,234881024
4,mlp.gate_proj,2,128,8,128,109.875,59.5546875,234881024
4,mlp.gate_proj,3,32,8,128,35.40625,98.21875,234881024
4,mlp.gate_proj,3,64,8,128,41.46875,91.109375,234881024
4,mlp.gate_proj,3,128,8,128,47.03125,87.5546875,234881024
4,mlp.gate_proj,4,32,8,128,16.515625,126.21875,234881024
4,mlp.gate_proj,4,64,8,128,19.359375,119.109375,234881024
4,mlp.gate_proj,4,128,8,128,21.953125,115.5546875,234881024
4,mlp.gate_proj,8,32,8,128,1.0048828125,238.21875,234881024
4,mlp.gate_proj,8,64,8,128,1.177734375,231.109375,234881024
4,mlp.gate_proj,8,128,8,128,1.33203125,227.5546875,234881024
4,mlp.up_proj,2,32,8,128,78.75,70.21875,234881024
