dataset,part,model,nbits,group_size,layer,sensitivity
wikitext,attn_in,Llama-2-7b-chat-hf,3,128,12,0.0006603081128560007
wikitext,attn_out,Llama-2-7b-chat-hf,3,128,12,0.0002971943758893758
wikitext,mlp_gate,Llama-2-7b-chat-hf,3,128,12,0.0006968257366679609
wikitext,mlp_down,Llama-2-7b-chat-hf,3,128,12,0.0005153283709660172
wikitext,attn_in,Llama-2-7b-chat-hf,3,128,13,0.0006721985409967601
wikitext,attn_out,Llama-2-7b-chat-hf,3,128,13,0.00036060812999494374
wikitext,mlp_gate,Llama-2-7b-chat-hf,3,128,13,0.0008073899080045521
wikitext,mlp_down,Llama-2-7b-chat-hf,3,128,13,0.0006119136232882738
wikitext,attn_in,Llama-2-7b-chat-hf,3,128,14,0.0007118115318007767
wikitext,attn_out,Llama-2-7b-chat-hf,3,128,14,0.00037654448533430696
wikitext,mlp_gate,Llama-2-7b-chat-hf,3,128,14,0.0009144832147285342
wikitext,mlp_down,Llama-2-7b-chat-hf,3,128,14,0.000716122449375689
wikitext,attn_in,Llama-2-7b-chat-hf,3,128,15,0.000847150047775358
wikitext,attn_out,Llama-2-7b-chat-hf,3,128,15,0.0004200660914648324
wikitext,mlp_gate,Llama-2-7b-chat-hf,3,128,15,0.0011224537156522274
wikitext,mlp_down,Llama-2-7b-chat-hf,3,128,15,0.0009014980751089752
wikitext,attn_in,Llama-2-7b-chat-hf,3,128,16,0.0008568970370106399
wikitext,attn_out,Llama-2-7b-chat-hf,3,128,16,0.0005189166404306889
wikitext,mlp_gate,Llama-2-7b-chat-hf,3,128,16,0.0013962931698188186
wikitext,mlp_down,Llama-2-7b-chat-hf,3,128,16,0.0013906429521739483
wikitext,attn_in,Llama-2-7b-chat-hf,3,128,17,0.0006785953301005065
wikitext,attn_out,Llama-2-7b-chat-hf,3,128,17,0.00042365718400105834
wikitext,mlp_gate,Llama-2-7b-chat-hf,3,128,17,0.001562225865200162
wikitext,mlp_down,Llama-2-7b-chat-hf,3,128,17,0.0013137313071638346
wikitext,attn_in,Llama-2-7b-chat-hf,3,128,18,0.0008128176559694111
wikitext,attn_out,Llama-2-7b-chat-hf,3,128,18,0.0003964854695368558
wikitext,mlp_gate,Llama-2-7b-chat-hf,3,128,18,0.0018458518898114562
wikitext,mlp_down,Llama-2-7b-chat-hf,3,128,18,0.0015247713308781385
wikitext,attn_in,Llama-2-7b-chat-hf,3,128,19,0.0007376790745183825
wikitext,attn_out,Llama-2-7b-chat-hf,3,128,19,0.000387208245228976
wikitext,mlp_gate,Llama-2-7b-chat-hf,3,128,19,0.0020984646398574114
wikitext,mlp_down,Llama-2-7b-chat-hf,3,128,19,0.0017644728068262339
wikitext,attn_in,Llama-2-7b-chat-hf,3,128,20,0.000836432387586683
wikitext,attn_out,Llama-2-7b-chat-hf,3,128,20,0.0004942166269756854
wikitext,mlp_gate,Llama-2-7b-chat-hf,3,128,20,0.002438287017866969
wikitext,mlp_down,Llama-2-7b-chat-hf,3,128,20,0.0020651472732424736
