dataset,part,model,nbits,group_size,layer,sensitivity
pileval,mlp_gate,Qwen2.5-Coder-7B,3,128,15,0.010031846351921558
pileval,mlp_down,Qwen2.5-Coder-7B,3,128,15,0.007075075525790453
pileval,attn_in,Qwen2.5-Coder-7B,3,128,16,0.007526564411818981
pileval,mlp_gate,Qwen2.5-Coder-7B,3,128,16,0.009203159250319004
pileval,mlp_down,Qwen2.5-Coder-7B,3,128,16,0.006679336540400982
pileval,attn_in,Qwen2.5-Coder-7B,3,128,17,0.00752338208258152
pileval,mlp_gate,Qwen2.5-Coder-7B,3,128,17,0.01145821064710617
pileval,mlp_down,Qwen2.5-Coder-7B,3,128,17,0.008533895015716553
pileval,attn_in,Qwen2.5-Coder-7B,3,128,18,0.009998728521168232
pileval,mlp_gate,Qwen2.5-Coder-7B,3,128,18,0.01600254513323307
pileval,mlp_down,Qwen2.5-Coder-7B,3,128,18,0.01178738009184599
pileval,attn_in,Qwen2.5-Coder-7B,3,128,19,0.016631651669740677
pileval,mlp_gate,Qwen2.5-Coder-7B,3,128,19,0.023035923019051552
pileval,mlp_down,Qwen2.5-Coder-7B,3,128,19,0.017495576292276382
pileval,attn_in,Qwen2.5-Coder-7B,3,128,20,0.013381662778556347
pileval,mlp_gate,Qwen2.5-Coder-7B,3,128,20,0.03673532232642174
pileval,mlp_down,Qwen2.5-Coder-7B,3,128,20,0.03133099153637886
pileval,attn_in,Qwen2.5-Coder-7B,3,128,21,0.028284521773457527
pileval,mlp_gate,Qwen2.5-Coder-7B,3,128,21,0.05502738058567047
pileval,mlp_down,Qwen2.5-Coder-7B,3,128,21,0.05129494145512581
pileval,attn_in,Qwen2.5-Coder-7B,3,128,22,0.02503957785665989
pileval,mlp_gate,Qwen2.5-Coder-7B,3,128,22,0.08911717683076859
pileval,mlp_down,Qwen2.5-Coder-7B,3,128,22,0.08803150802850723
pileval,attn_in,Qwen2.5-Coder-7B,3,128,23,0.03890867531299591
pileval,mlp_gate,Qwen2.5-Coder-7B,3,128,23,0.10521955788135529
pileval,mlp_down,Qwen2.5-Coder-7B,3,128,23,0.11744779348373413
pileval,attn_in,Qwen2.5-Coder-7B,3,128,24,0.05447837710380554
pileval,mlp_gate,Qwen2.5-Coder-7B,3,128,24,0.16667412221431732
pileval,mlp_down,Qwen2.5-Coder-7B,3,128,24,0.15326623618602753
pileval,attn_in,Qwen2.5-Coder-7B,3,128,25,0.0492989756166935
pileval,mlp_gate,Qwen2.5-Coder-7B,3,128,25,0.2595958709716797
pileval,mlp_down,Qwen2.5-Coder-7B,3,128,25,0.26096081733703613
pileval,attn_in,Qwen2.5-Coder-7B,3,128,26,0.1119566559791565
pileval,mlp_gate,Qwen2.5-Coder-7B,3,128,26,0.5238966345787048
pileval,mlp_down,Qwen2.5-Coder-7B,3,128,26,0.5468354225158691
pileval,attn_in,Qwen2.5-Coder-7B,3,128,27,0.6560273170471191
pileval,mlp_gate,Qwen2.5-Coder-7B,3,128,27,1.2451461553573608
pileval,mlp_down,Qwen2.5-Coder-7B,3,128,27,2.7802894115448
wikitext,attn_in,Qwen2.5-Coder-7B,3,128,0,3.670435107778758e-4
wikitext,mlp_gate,Qwen2.5-Coder-7B,3,128,0,5.3214788204059e-4
wikitext,mlp_down,Qwen2.5-Coder-7B,3,128,0,9.95358219370246e-4
wikitext,attn_in,Qwen2.5-Coder-7B,3,128,1,2.0183646120131016e-4
wikitext,mlp_gate,Qwen2.5-Coder-7B,3,128,1,0.00044957929640077055
wikitext,mlp_down,Qwen2.5-Coder-7B,3,128,1,0.0011353240115568042
wikitext,attn_in,Qwen2.5-Coder-7B,3,128,2,3.896439156960696e-4
wikitext,mlp_gate,Qwen2.5-Coder-7B,3,128,2,7.868172251619399e-4
wikitext,mlp_down,Qwen2.5-Coder-7B,3,128,2,0.001942764618434012
wikitext,attn_in,Qwen2.5-Coder-7B,3,128,3,0.0010514312889426947
wikitext,mlp_gate,Qwen2.5-Coder-7B,3,128,3,0.001777213765308261
wikitext,mlp_down,Qwen2.5-Coder-7B,3,128,3,0.022019635885953903
wikitext,attn_in,Qwen2.5-Coder-7B,3,128,4,0.0010133410105481744
wikitext,mlp_gate,Qwen2.5-Coder-7B,3,128,4,0.002864479087293148
wikitext,mlp_down,Qwen2.5-Coder-7B,3,128,4,0.005441994871944189
wikitext,attn_in,Qwen2.5-Coder-7B,3,128,5,0.0014435702469199896
wikitext,mlp_gate,Qwen2.5-Coder-7B,3,128,5,0.00269936746917665
wikitext,mlp_down,Qwen2.5-Coder-7B,3,128,5,0.002929807174950838
wikitext,attn_in,Qwen2.5-Coder-7B,3,128,6,0.0024055507965385914
wikitext,mlp_gate,Qwen2.5-Coder-7B,3,128,6,0.008189494721591473
wikitext,mlp_down,Qwen2.5-Coder-7B,3,128,6,0.006267846561968327
wikitext,attn_in,Qwen2.5-Coder-7B,3,128,7,0.0032615377567708492
wikitext,mlp_gate,Qwen2.5-Coder-7B,3,128,7,0.008058939129114151
wikitext,mlp_down,Qwen2.5-Coder-7B,3,128,7,0.008602114394307137
wikitext,attn_in,Qwen2.5-Coder-7B,3,128,8,0.003977656364440918
wikitext,mlp_gate,Qwen2.5-Coder-7B,3,128,8,0.00965455174446106
wikitext,mlp_down,Qwen2.5-Coder-7B,3,128,8,0.008812238462269306
wikitext,attn_in,Qwen2.5-Coder-7B,3,128,9,0.004580157343298197
wikitext,mlp_gate,Qwen2.5-Coder-7B,3,128,9,0.012285083532333374
wikitext,mlp_down,Qwen2.5-Coder-7B,3,128,9,0.01255041640251875
wikitext,attn_in,Qwen2.5-Coder-7B,3,128,10,0.004659957718104124
wikitext,mlp_gate,Qwen2.5-Coder-7B,3,128,10,0.010753302834928036
wikitext,mlp_down,Qwen2.5-Coder-7B,3,128,10,0.00947563536465168
wikitext,attn_in,Qwen2.5-Coder-7B,3,128,11,0.00660701235756278
wikitext,mlp_gate,Qwen2.5-Coder-7B,3,128,11,0.010058872401714325
wikitext,mlp_down,Qwen2.5-Coder-7B,3,128,11,0.007966668345034122
wikitext,attn_in,Qwen2.5-Coder-7B,3,128,12,0.00662615429610014
wikitext,mlp_gate,Qwen2.5-Coder-7B,3,128,12,0.010003945790231228
wikitext,mlp_down,Qwen2.5-Coder-7B,3,128,12,0.0077774436213076115
wikitext,attn_in,Qwen2.5-Coder-7B,3,128,13,0.007107911165803671
wikitext,mlp_gate,Qwen2.5-Coder-7B,3,128,13,0.010324288159608841
wikitext,mlp_down,Qwen2.5-Coder-7B,3,128,13,0.007605692371726036
wikitext,attn_in,Qwen2.5-Coder-7B,3,128,14,0.008466308005154133
wikitext,mlp_gate,Qwen2.5-Coder-7B,3,128,14,0.011099609546363354
wikitext,mlp_down,Qwen2.5-Coder-7B,3,128,14,0.008012683130800724
wikitext,attn_in,Qwen2.5-Coder-7B,3,128,15,0.011343107558786869
wikitext,mlp_gate,Qwen2.5-Coder-7B,3,128,15,0.010593532584607601
wikitext,mlp_down,Qwen2.5-Coder-7B,3,128,15,0.007206437177956104
wikitext,attn_in,Qwen2.5-Coder-7B,3,128,16,0.00750704575330019
wikitext,mlp_gate,Qwen2.5-Coder-7B,3,128,16,0.009824260137975216
wikitext,mlp_down,Qwen2.5-Coder-7B,3,128,16,0.006836795713752508
wikitext,attn_in,Qwen2.5-Coder-7B,3,128,17,0.007171377073973417
wikitext,mlp_gate,Qwen2.5-Coder-7B,3,128,17,0.012308836914598942
wikitext,mlp_down,Qwen2.5-Coder-7B,3,128,17,0.008717246353626251
wikitext,attn_in,Qwen2.5-Coder-7B,3,128,18,0.0097650783136487
wikitext,mlp_gate,Qwen2.5-Coder-7B,3,128,18,0.01644914597272873
wikitext,mlp_down,Qwen2.5-Coder-7B,3,128,18,0.011473453603684902
wikitext,attn_in,Qwen2.5-Coder-7B,3,128,19,0.01620127633213997
wikitext,mlp_gate,Qwen2.5-Coder-7B,3,128,19,0.023329686373472214
wikitext,mlp_down,Qwen2.5-Coder-7B,3,128,19,0.016407426446676254
wikitext,attn_in,Qwen2.5-Coder-7B,3,128,20,0.013427919708192348
wikitext,mlp_gate,Qwen2.5-Coder-7B,3,128,20,0.03683724254369736
wikitext,mlp_down,Qwen2.5-Coder-7B,3,128,20,0.029464665800333023
wikitext,attn_in,Qwen2.5-Coder-7B,3,128,21,0.027362342923879623
wikitext,mlp_gate,Qwen2.5-Coder-7B,3,128,21,0.05340741574764252
wikitext,mlp_down,Qwen2.5-Coder-7B,3,128,21,0.04849214851856232
wikitext,attn_in,Qwen2.5-Coder-7B,3,128,22,0.024848170578479767
wikitext,mlp_gate,Qwen2.5-Coder-7B,3,128,22,0.09012354910373688
wikitext,mlp_down,Qwen2.5-Coder-7B,3,128,22,0.08584045618772507
wikitext,attn_in,Qwen2.5-Coder-7B,3,128,23,0.04046432301402092
wikitext,mlp_gate,Qwen2.5-Coder-7B,3,128,23,0.1062617376446724
wikitext,mlp_down,Qwen2.5-Coder-7B,3,128,23,0.12322141975164413
wikitext,attn_in,Qwen2.5-Coder-7B,3,128,24,0.0638827532529831
wikitext,mlp_gate,Qwen2.5-Coder-7B,3,128,24,0.17688855528831482
wikitext,mlp_down,Qwen2.5-Coder-7B,3,128,24,0.16388680040836334
wikitext,attn_in,Qwen2.5-Coder-7B,3,128,25,0.05168770253658295
wikitext,mlp_gate,Qwen2.5-Coder-7B,3,128,25,0.2927071750164032
wikitext,mlp_down,Qwen2.5-Coder-7B,3,128,25,0.26330527663230896
wikitext,attn_in,Qwen2.5-Coder-7B,3,128,26,0.15932181477546692
wikitext,mlp_gate,Qwen2.5-Coder-7B,3,128,26,0.592875599861145
wikitext,mlp_down,Qwen2.5-Coder-7B,3,128,26,0.5380645990371704
wikitext,attn_in,Qwen2.5-Coder-7B,3,128,27,0.6398229002952576
wikitext,mlp_gate,Qwen2.5-Coder-7B,3,128,27,1.236917495727539
wikitext,mlp_down,Qwen2.5-Coder-7B,3,128,27,2.0448787212371826
bos,attn_in,Qwen2.5-Coder-7B,3,32,0,1.843409554567188e-4
bos,mlp_gate,Qwen2.5-Coder-7B,3,32,0,2.817822969518602e-4
bos,mlp_down,Qwen2.5-Coder-7B,3,32,0,5.066919839009643e-4
bos,attn_in,Qwen2.5-Coder-7B,3,32,1,1.0201376426266506e-4
bos,mlp_gate,Qwen2.5-Coder-7B,3,32,1,2.457330410834402e-4
bos,mlp_down,Qwen2.5-Coder-7B,3,32,1,7.330080261453986e-4
bos,attn_in,Qwen2.5-Coder-7B,3,32,2,1.9835849525406957e-4
bos,mlp_gate,Qwen2.5-Coder-7B,3,32,2,3.143031499348581e-4
bos,mlp_down,Qwen2.5-Coder-7B,3,32,2,9.611886343918741e-4
bos,attn_in,Qwen2.5-Coder-7B,3,32,3,5.018112133257091e-4
bos,mlp_gate,Qwen2.5-Coder-7B,3,32,3,0.0010206539882346988
bos,mlp_down,Qwen2.5-Coder-7B,3,32,3,0.008740109391510487
bos,attn_in,Qwen2.5-Coder-7B,3,32,4,4.967976128682494e-4
bos,mlp_gate,Qwen2.5-Coder-7B,3,32,4,0.0011476629879325628
bos,mlp_down,Qwen2.5-Coder-7B,3,32,4,0.0019895376171916723
bos,attn_in,Qwen2.5-Coder-7B,3,32,5,7.709328201599419e-4
bos,mlp_gate,Qwen2.5-Coder-7B,3,32,5,9.688815334811807e-4
bos,mlp_down,Qwen2.5-Coder-7B,3,32,5,0.0010993893956765532
bos,attn_in,Qwen2.5-Coder-7B,3,32,6,0.0011060747783631086
bos,mlp_gate,Qwen2.5-Coder-7B,3,32,6,0.004421493038535118
bos,mlp_down,Qwen2.5-Coder-7B,3,32,6,0.0025218273513019085
bos,attn_in,Qwen2.5-Coder-7B,3,32,7,0.0017840529326349497
bos,mlp_gate,Qwen2.5-Coder-7B,3,32,7,0.0037794033996760845
bos,mlp_down,Qwen2.5-Coder-7B,3,32,7,0.004762287717312574
bos,attn_in,Qwen2.5-Coder-7B,3,32,8,0.0020012869499623775
bos,mlp_gate,Qwen2.5-Coder-7B,3,32,8,0.004509294871240854
bos,mlp_down,Qwen2.5-Coder-7B,3,32,8,0.0045813946053385735
bos,attn_in,Qwen2.5-Coder-7B,3,32,9,0.002325711539015174
bos,mlp_gate,Qwen2.5-Coder-7B,3,32,9,0.004844109062105417
bos,mlp_down,Qwen2.5-Coder-7B,3,32,9,0.0054071564227342606
bos,attn_in,Qwen2.5-Coder-7B,3,32,10,0.0020806933753192425
bos,mlp_gate,Qwen2.5-Coder-7B,3,32,10,0.004449624102562666
bos,mlp_down,Qwen2.5-Coder-7B,3,32,10,0.004312395583838224
bos,attn_in,Qwen2.5-Coder-7B,3,32,11,0.0024486545007675886
bos,mlp_gate,Qwen2.5-Coder-7B,3,32,11,0.004168945364654064
bos,mlp_down,Qwen2.5-Coder-7B,3,32,11,0.0035856524482369423
bos,attn_in,Qwen2.5-Coder-7B,3,32,12,0.0019593227189034224
bos,mlp_gate,Qwen2.5-Coder-7B,3,32,12,0.0040498157031834126
bos,mlp_down,Qwen2.5-Coder-7B,3,32,12,0.003423539223149419
bos,attn_in,Qwen2.5-Coder-7B,3,32,13,0.0028317265678197145
bos,mlp_gate,Qwen2.5-Coder-7B,3,32,13,0.004190546926110983
bos,mlp_down,Qwen2.5-Coder-7B,3,32,13,0.003496588673442602
bos,attn_in,Qwen2.5-Coder-7B,3,32,14,0.0029584846924990416
bos,mlp_gate,Qwen2.5-Coder-7B,3,32,14,0.004631540738046169
bos,mlp_down,Qwen2.5-Coder-7B,3,32,14,0.0037179114297032356
bos,attn_in,Qwen2.5-Coder-7B,3,32,15,0.006087543908506632
bos,mlp_gate,Qwen2.5-Coder-7B,3,32,15,0.00432992447167635
bos,mlp_down,Qwen2.5-Coder-7B,3,32,15,0.003350229235365987
bos,attn_in,Qwen2.5-Coder-7B,3,32,16,0.0024396658409386873
bos,mlp_gate,Qwen2.5-Coder-7B,3,32,16,0.00405492028221488
bos,mlp_down,Qwen2.5-Coder-7B,3,32,16,0.003178436541929841
bos,attn_in,Qwen2.5-Coder-7B,3,32,17,0.003010418266057968
bos,mlp_gate,Qwen2.5-Coder-7B,3,32,17,0.00487943971529603
bos,mlp_down,Qwen2.5-Coder-7B,3,32,17,0.003891841508448124
bos,attn_in,Qwen2.5-Coder-7B,3,32,18,0.00338886515237391
bos,mlp_gate,Qwen2.5-Coder-7B,3,32,18,0.0069928159937262535
bos,mlp_down,Qwen2.5-Coder-7B,3,32,18,0.005679494701325893
bos,attn_in,Qwen2.5-Coder-7B,3,32,19,0.005647663492709398
bos,mlp_gate,Qwen2.5-Coder-7B,3,32,19,0.010307078249752522
bos,mlp_down,Qwen2.5-Coder-7B,3,32,19,0.008674545213580132
bos,attn_in,Qwen2.5-Coder-7B,3,32,20,0.005273967050015926
bos,mlp_gate,Qwen2.5-Coder-7B,3,32,20,0.016627497971057892
bos,mlp_down,Qwen2.5-Coder-7B,3,32,20,0.015318799763917923
bos,attn_in,Qwen2.5-Coder-7B,3,32,21,0.01169662643224001
bos,mlp_gate,Qwen2.5-Coder-7B,3,32,21,0.027580853551626205
bos,mlp_down,Qwen2.5-Coder-7B,3,32,21,0.027606472373008728
bos,attn_in,Qwen2.5-Coder-7B,3,32,22,0.010701996274292469
bos,mlp_gate,Qwen2.5-Coder-7B,3,32,22,0.045053839683532715
bos,mlp_down,Qwen2.5-Coder-7B,3,32,22,0.046406131237745285
bos,attn_in,Qwen2.5-Coder-7B,3,32,23,0.012250734493136406
bos,mlp_gate,Qwen2.5-Coder-7B,3,32,23,0.04957197234034538
bos,mlp_down,Qwen2.5-Coder-7B,3,32,23,0.05097535252571106
bos,attn_in,Qwen2.5-Coder-7B,3,32,24,0.020118847489356995
bos,mlp_gate,Qwen2.5-Coder-7B,3,32,24,0.06582170724868774
bos,mlp_down,Qwen2.5-Coder-7B,3,32,24,0.05971221253275871
bos,attn_in,Qwen2.5-Coder-7B,3,32,25,0.022335484623908997
bos,mlp_gate,Qwen2.5-Coder-7B,3,32,25,0.09173591434955597
bos,mlp_down,Qwen2.5-Coder-7B,3,32,25,0.09751603752374649
bos,attn_in,Qwen2.5-Coder-7B,3,32,26,0.03707065060734749
bos,mlp_gate,Qwen2.5-Coder-7B,3,32,26,0.1694529950618744
bos,mlp_down,Qwen2.5-Coder-7B,3,32,26,0.18891547620296478
bos,attn_in,Qwen2.5-Coder-7B,3,32,27,0.41007858514785767
bos,mlp_gate,Qwen2.5-Coder-7B,3,32,27,0.36536431312561035
bos,mlp_down,Qwen2.5-Coder-7B,3,32,27,0.47970783710479736
c4,attn_in,Qwen2.5-Coder-7B,3,32,0,1.7040541570167989e-4
c4,mlp_gate,Qwen2.5-Coder-7B,3,32,0,3.0898465774953365e-4
c4,mlp_down,Qwen2.5-Coder-7B,3,32,0,5.101310671307147e-4
c4,attn_in,Qwen2.5-Coder-7B,3,32,1,9.890471847029403e-5
c4,mlp_gate,Qwen2.5-Coder-7B,3,32,1,2.424894628347829e-4
c4,mlp_down,Qwen2.5-Coder-7B,3,32,1,6.298482767306268e-4
c4,attn_in,Qwen2.5-Coder-7B,3,32,2,1.8498869030736387e-4
c4,mlp_gate,Qwen2.5-Coder-7B,3,32,2,3.9315057802014053e-4
c4,mlp_down,Qwen2.5-Coder-7B,3,32,2,0.001052298815920949
c4,attn_in,Qwen2.5-Coder-7B,3,32,3,5.063164280727506e-4
c4,mlp_gate,Qwen2.5-Coder-7B,3,32,3,0.0012336637591943145
c4,mlp_down,Qwen2.5-Coder-7B,3,32,3,0.00911047961562872
c4,attn_in,Qwen2.5-Coder-7B,3,32,4,4.979397053830326e-4
c4,mlp_gate,Qwen2.5-Coder-7B,3,32,4,0.001448517432436347
c4,mlp_down,Qwen2.5-Coder-7B,3,32,4,0.002324877306818962
c4,attn_in,Qwen2.5-Coder-7B,3,32,5,6.841911817900836e-4
c4,mlp_gate,Qwen2.5-Coder-7B,3,32,5,0.0012899944558739662
c4,mlp_down,Qwen2.5-Coder-7B,3,32,5,0.0014063901035115123
c4,attn_in,Qwen2.5-Coder-7B,3,32,6,0.001236370881088078
c4,mlp_gate,Qwen2.5-Coder-7B,3,32,6,0.004590154159814119
c4,mlp_down,Qwen2.5-Coder-7B,3,32,6,0.0030002398416399956
c4,attn_in,Qwen2.5-Coder-7B,3,32,7,0.0016336437547579408
c4,mlp_gate,Qwen2.5-Coder-7B,3,32,7,0.004046324640512466
c4,mlp_down,Qwen2.5-Coder-7B,3,32,7,0.004707057494670153
c4,attn_in,Qwen2.5-Coder-7B,3,32,8,0.001850010477937758
c4,mlp_gate,Qwen2.5-Coder-7B,3,32,8,0.005163387395441532
c4,mlp_down,Qwen2.5-Coder-7B,3,32,8,0.004867450799793005
c4,attn_in,Qwen2.5-Coder-7B,3,32,9,0.0024551930837333202
c4,mlp_gate,Qwen2.5-Coder-7B,3,32,9,0.00661223940551281
c4,mlp_down,Qwen2.5-Coder-7B,3,32,9,0.006611651740968227
c4,attn_in,Qwen2.5-Coder-7B,3,32,10,0.0024266273248940706
c4,mlp_gate,Qwen2.5-Coder-7B,3,32,10,0.005437422078102827
c4,mlp_down,Qwen2.5-Coder-7B,3,32,10,0.0049819378182291985
c4,attn_in,Qwen2.5-Coder-7B,3,32,11,0.0027940908912569284
c4,mlp_gate,Qwen2.5-Coder-7B,3,32,11,0.005026389844715595
c4,mlp_down,Qwen2.5-Coder-7B,3,32,11,0.00403929315507412
c4,attn_in,Qwen2.5-Coder-7B,3,32,12,0.002286656526848674
c4,mlp_gate,Qwen2.5-Coder-7B,3,32,12,0.004886205308139324
c4,mlp_down,Qwen2.5-Coder-7B,3,32,12,0.003907506354153156
c4,attn_in,Qwen2.5-Coder-7B,3,32,13,0.003114934777840972
c4,mlp_gate,Qwen2.5-Coder-7B,3,32,13,0.005027668084949255
c4,mlp_down,Qwen2.5-Coder-7B,3,32,13,0.00394983496516943
c4,attn_in,Qwen2.5-Coder-7B,3,32,14,0.003236803226172924
c4,mlp_gate,Qwen2.5-Coder-7B,3,32,14,0.005327554419636726
c4,mlp_down,Qwen2.5-Coder-7B,3,32,14,0.004085740074515343
c4,attn_in,Qwen2.5-Coder-7B,3,32,15,0.006731253117322922
c4,mlp_gate,Qwen2.5-Coder-7B,3,32,15,0.005046357866376638
c4,mlp_down,Qwen2.5-Coder-7B,3,32,15,0.003625714685767889
c4,attn_in,Qwen2.5-Coder-7B,3,32,16,0.002822417300194502
c4,mlp_gate,Qwen2.5-Coder-7B,3,32,16,0.004680037964135408
c4,mlp_down,Qwen2.5-Coder-7B,3,32,16,0.0034679577220231295
c4,attn_in,Qwen2.5-Coder-7B,3,32,17,0.003097961191087961
c4,mlp_gate,Qwen2.5-Coder-7B,3,32,17,0.0057360329665243626
c4,mlp_down,Qwen2.5-Coder-7B,3,32,17,0.004283376503735781
c4,attn_in,Qwen2.5-Coder-7B,3,32,18,0.003845828352496028
c4,mlp_gate,Qwen2.5-Coder-7B,3,32,18,0.00786453578621149
c4,mlp_down,Qwen2.5-Coder-7B,3,32,18,0.005932802800089121
c4,attn_in,Qwen2.5-Coder-7B,3,32,19,0.00634227879345417
c4,mlp_gate,Qwen2.5-Coder-7B,3,32,19,0.011319576762616634
c4,mlp_down,Qwen2.5-Coder-7B,3,32,19,0.009112479165196419
c4,attn_in,Qwen2.5-Coder-7B,3,32,20,0.005079136695712805
c4,mlp_gate,Qwen2.5-Coder-7B,3,32,20,0.017963388934731483
c4,mlp_down,Qwen2.5-Coder-7B,3,32,20,0.015654059126973152
c4,attn_in,Qwen2.5-Coder-7B,3,32,21,0.011612145230174065
c4,mlp_gate,Qwen2.5-Coder-7B,3,32,21,0.028093647211790085
c4,mlp_down,Qwen2.5-Coder-7B,3,32,21,0.02664834074676037
c4,attn_in,Qwen2.5-Coder-7B,3,32,22,0.010396905243396759
c4,mlp_gate,Qwen2.5-Coder-7B,3,32,22,0.04651772975921631
c4,mlp_down,Qwen2.5-Coder-7B,3,32,22,0.04612522944808006
c4,attn_in,Qwen2.5-Coder-7B,3,32,23,0.016971541568636894
c4,mlp_gate,Qwen2.5-Coder-7B,3,32,23,0.05492348596453667
c4,mlp_down,Qwen2.5-Coder-7B,3,32,23,0.060870587825775146
c4,attn_in,Qwen2.5-Coder-7B,3,32,24,0.018172260373830795
c4,mlp_gate,Qwen2.5-Coder-7B,3,32,24,0.08242218941450119
c4,mlp_down,Qwen2.5-Coder-7B,3,32,24,0.07776931673288345
c4,attn_in,Qwen2.5-Coder-7B,3,32,25,0.02361259236931801
c4,mlp_gate,Qwen2.5-Coder-7B,3,32,25,0.1250796765089035
c4,mlp_down,Qwen2.5-Coder-7B,3,32,25,0.12159720808267593
c4,attn_in,Qwen2.5-Coder-7B,3,32,26,0.05427638441324234
c4,mlp_gate,Qwen2.5-Coder-7B,3,32,26,0.23866477608680725
c4,mlp_down,Qwen2.5-Coder-7B,3,32,26,0.23686213791370392
c4,attn_in,Qwen2.5-Coder-7B,3,32,27,0.4268203675746918
c4,mlp_gate,Qwen2.5-Coder-7B,3,32,27,0.6099407076835632
c4,mlp_down,Qwen2.5-Coder-7B,3,32,27,0.8828161954879761
pileval,attn_in,Qwen2.5-Coder-7B,3,32,0,1.707336923573166e-4
pileval,mlp_gate,Qwen2.5-Coder-7B,3,32,0,3.131423145532608e-4
pileval,mlp_down,Qwen2.5-Coder-7B,3,32,0,4.743404278997332e-4
pileval,attn_in,Qwen2.5-Coder-7B,3,32,1,1.026559984893538e-4
pileval,mlp_gate,Qwen2.5-Coder-7B,3,32,1,2.3891683667898178e-4
pileval,mlp_down,Qwen2.5-Coder-7B,3,32,1,6.211517029441893e-4
pileval,attn_in,Qwen2.5-Coder-7B,3,32,2,1.8686258408706635e-4
pileval,mlp_gate,Qwen2.5-Coder-7B,3,32,2,4.157747025601566e-4
pileval,mlp_down,Qwen2.5-Coder-7B,3,32,2,0.0011077820090577006
pileval,attn_in,Qwen2.5-Coder-7B,3,32,3,5.109146004542708e-4
pileval,mlp_gate,Qwen2.5-Coder-7B,3,32,3,0.001216698787175119
pileval,mlp_down,Qwen2.5-Coder-7B,3,32,3,0.010443110950291157
pileval,attn_in,Qwen2.5-Coder-7B,3,32,4,5.209131049923599e-4
pileval,mlp_gate,Qwen2.5-Coder-7B,3,32,4,0.001344379736110568
pileval,mlp_down,Qwen2.5-Coder-7B,3,32,4,0.002285823691636324
pileval,attn_in,Qwen2.5-Coder-7B,3,32,5,6.940870080143213e-4
pileval,mlp_gate,Qwen2.5-Coder-7B,3,32,5,0.0013790547382086515
pileval,mlp_down,Qwen2.5-Coder-7B,3,32,5,0.001640615751966834
pileval,attn_in,Qwen2.5-Coder-7B,3,32,6,0.0012268463615328074
pileval,mlp_gate,Qwen2.5-Coder-7B,3,32,6,0.0047016022726893425
pileval,mlp_down,Qwen2.5-Coder-7B,3,32,6,0.003097078064456582
pileval,attn_in,Qwen2.5-Coder-7B,3,32,7,0.0016818213043734431
pileval,mlp_gate,Qwen2.5-Coder-7B,3,32,7,0.004010537173599005
pileval,mlp_down,Qwen2.5-Coder-7B,3,32,7,0.004485915414988995
pileval,attn_in,Qwen2.5-Coder-7B,3,32,8,0.0019286591559648514
pileval,mlp_gate,Qwen2.5-Coder-7B,3,32,8,0.004962924402207136
pileval,mlp_down,Qwen2.5-Coder-7B,3,32,8,0.004631862975656986
pileval,attn_in,Qwen2.5-Coder-7B,3,32,9,0.0025216075591742992
pileval,mlp_gate,Qwen2.5-Coder-7B,3,32,9,0.006142378784716129
pileval,mlp_down,Qwen2.5-Coder-7B,3,32,9,0.0060567534528672695
pileval,attn_in,Qwen2.5-Coder-7B,3,32,10,0.0023770579136908054
pileval,mlp_gate,Qwen2.5-Coder-7B,3,32,10,0.005334361456334591
pileval,mlp_down,Qwen2.5-Coder-7B,3,32,10,0.005060432944446802
pileval,attn_in,Qwen2.5-Coder-7B,3,32,11,0.00273126526735723
pileval,mlp_gate,Qwen2.5-Coder-7B,3,32,11,0.005052308086305857
pileval,mlp_down,Qwen2.5-Coder-7B,3,32,11,0.004158657509833574
pileval,attn_in,Qwen2.5-Coder-7B,3,32,12,0.0023270118981599808
pileval,mlp_gate,Qwen2.5-Coder-7B,3,32,12,0.004934039898216724
pileval,mlp_down,Qwen2.5-Coder-7B,3,32,12,0.004050891846418381
pileval,attn_in,Qwen2.5-Coder-7B,3,32,13,0.003206924768164754
pileval,mlp_gate,Qwen2.5-Coder-7B,3,32,13,0.004965961445122957
pileval,mlp_down,Qwen2.5-Coder-7B,3,32,13,0.0039342716336250305
pileval,attn_in,Qwen2.5-Coder-7B,3,32,14,0.003419981338083744
pileval,mlp_gate,Qwen2.5-Coder-7B,3,32,14,0.005313698202371597
pileval,mlp_down,Qwen2.5-Coder-7B,3,32,14,0.004206453915685415
pileval,attn_in,Qwen2.5-Coder-7B,3,32,15,0.006477260496467352
pileval,mlp_gate,Qwen2.5-Coder-7B,3,32,15,0.005109518766403198
pileval,mlp_down,Qwen2.5-Coder-7B,3,32,15,0.003778435755521059
pileval,attn_in,Qwen2.5-Coder-7B,3,32,16,0.0030646088998764753
pileval,mlp_gate,Qwen2.5-Coder-7B,3,32,16,0.004796935711055994
pileval,mlp_down,Qwen2.5-Coder-7B,3,32,16,0.0036346360575407743
pileval,attn_in,Qwen2.5-Coder-7B,3,32,17,0.003404286690056324
pileval,mlp_gate,Qwen2.5-Coder-7B,3,32,17,0.005935722962021828
pileval,mlp_down,Qwen2.5-Coder-7B,3,32,17,0.0045686447992920876
pileval,attn_in,Qwen2.5-Coder-7B,3,32,18,0.004105160012841225
pileval,mlp_gate,Qwen2.5-Coder-7B,3,32,18,0.0080651193857193
pileval,mlp_down,Qwen2.5-Coder-7B,3,32,18,0.006236810702830553
