model_type,layer,module,nbit1,gsize1,nbit2,gsize2,fnorm,memmb,params
vision,9,attn.out_proj,3,128,8,128,2.412088632583618,0.2198638916015625,589824
vision,9,attn.out_proj,4,32,8,128,0.824554979801178,0.31695556640625,589824
vision,9,attn.out_proj,4,64,8,128,0.9755991697311401,0.299102783203125,589824
vision,9,attn.out_proj,4,128,8,128,1.1257179975509644,0.2901763916015625,589824
vision,9,attn.out_proj,8,32,8,128,0.049991149455308914,0.59820556640625,589824
vision,9,attn.out_proj,8,64,8,128,0.05902355536818504,0.580352783203125,589824
vision,9,attn.out_proj,8,128,8,128,0.06786905229091644,0.5714263916015625,589824
vision,9,mlp.c_fc,2,32,8,128,8.818232536315918,0.705322265625,2359296
vision,9,mlp.c_fc,2,64,8,128,10.373499870300293,0.6339111328125,2359296
vision,9,mlp.c_fc,2,128,8,128,11.801898002624512,0.59820556640625,2359296
vision,9,mlp.c_fc,3,32,8,128,3.7690412998199463,0.986572265625,2359296
vision,9,mlp.c_fc,3,64,8,128,4.43658447265625,0.9151611328125,2359296
vision,9,mlp.c_fc,3,128,8,128,5.0595269203186035,0.87945556640625,2359296
vision,9,mlp.c_fc,4,32,8,128,1.7593028545379639,1.267822265625,2359296
vision,9,mlp.c_fc,4,64,8,128,2.071089506149292,1.1964111328125,2359296
vision,9,mlp.c_fc,4,128,8,128,2.3599820137023926,1.16070556640625,2359296
vision,9,mlp.c_fc,8,32,8,128,0.10690240561962128,2.392822265625,2359296
vision,9,mlp.c_fc,8,64,8,128,0.1255631297826767,2.3214111328125,2359296
vision,9,mlp.c_fc,8,128,8,128,0.14248855412006378,2.28570556640625,2359296
vision,9,mlp.c_proj,2,32,8,128,9.092228889465332,0.705322265625,2359296
vision,9,mlp.c_proj,2,64,8,128,10.604211807250977,0.6339111328125,2359296
vision,9,mlp.c_proj,2,128,8,128,11.983688354492188,0.59820556640625,2359296
vision,9,mlp.c_proj,3,32,8,128,3.8891754150390625,0.986572265625,2359296
vision,9,mlp.c_proj,3,64,8,128,4.537405967712402,0.9151611328125,2359296
vision,9,mlp.c_proj,3,128,8,128,5.127986431121826,0.87945556640625,2359296
vision,9,mlp.c_proj,4,32,8,128,1.8149250745773315,1.267822265625,2359296
vision,9,mlp.c_proj,4,64,8,128,2.1180083751678467,1.1964111328125,2359296
vision,9,mlp.c_proj,4,128,8,128,2.3949661254882812,1.16070556640625,2359296
vision,9,mlp.c_proj,8,32,8,128,0.10990245640277863,2.392822265625,2359296
vision,9,mlp.c_proj,8,64,8,128,0.12820811569690704,2.3214111328125,2359296
vision,9,mlp.c_proj,8,128,8,128,0.14443348348140717,2.28570556640625,2359296
vision,10,attn.out_proj,2,32,8,128,4.231821060180664,0.17633056640625,589824
vision,10,attn.out_proj,2,64,8,128,4.941748142242432,0.158477783203125,589824
vision,10,attn.out_proj,2,128,8,128,5.595679759979248,0.1495513916015625,589824
vision,10,attn.out_proj,3,32,8,128,1.8106701374053955,0.24664306640625,589824
vision,10,attn.out_proj,3,64,8,128,2.1198668479919434,0.228790283203125,589824
vision,10,attn.out_proj,3,128,8,128,2.403974771499634,0.2198638916015625,589824
vision,10,attn.out_proj,4,32,8,128,0.8445209860801697,0.31695556640625,589824
vision,10,attn.out_proj,4,64,8,128,0.9890677332878113,0.299102783203125,589824
vision,10,attn.out_proj,4,128,8,128,1.121948480606079,0.2901763916015625,589824
vision,10,attn.out_proj,8,32,8,128,0.051142368465662,0.59820556640625,589824
vision,10,attn.out_proj,8,64,8,128,0.059800997376441956,0.580352783203125,589824
vision,10,attn.out_proj,8,128,8,128,0.06769506633281708,0.5714263916015625,589824
vision,10,mlp.c_fc,2,32,8,128,9.356571197509766,0.705322265625,2359296
vision,10,mlp.c_fc,2,64,8,128,10.991547584533691,0.6339111328125,2359296
vision,10,mlp.c_fc,2,128,8,128,12.464940071105957,0.59820556640625,2359296
vision,10,mlp.c_fc,3,32,8,128,3.9996769428253174,0.986572265625,2359296
vision,10,mlp.c_fc,3,64,8,128,4.703681468963623,0.9151611328125,2359296
vision,10,mlp.c_fc,3,128,8,128,5.345017910003662,0.87945556640625,2359296
vision,10,mlp.c_fc,4,32,8,128,1.865874171257019,1.267822265625,2359296
vision,10,mlp.c_fc,4,64,8,128,2.195168972015381,1.1964111328125,2359296
vision,10,mlp.c_fc,4,128,8,128,2.495924472808838,1.16070556640625,2359296
vision,10,mlp.c_fc,8,32,8,128,0.11316034197807312,2.392822265625,2359296
vision,10,mlp.c_fc,8,64,8,128,0.13293932378292084,2.3214111328125,2359296
vision,10,mlp.c_fc,8,128,8,128,0.15064848959445953,2.28570556640625,2359296
vision,10,mlp.c_proj,2,32,8,128,9.723986625671387,0.705322265625,2359296
vision,10,mlp.c_proj,2,64,8,128,11.350325584411621,0.6339111328125,2359296
vision,10,mlp.c_proj,2,128,8,128,12.832988739013672,0.59820556640625,2359296
vision,10,mlp.c_proj,3,32,8,128,4.1578369140625,0.986572265625,2359296
vision,10,mlp.c_proj,3,64,8,128,4.862079620361328,0.9151611328125,2359296
vision,10,mlp.c_proj,3,128,8,128,5.495484352111816,0.87945556640625,2359296
vision,10,mlp.c_proj,4,32,8,128,1.9391449689865112,1.267822265625,2359296
vision,10,mlp.c_proj,4,64,8,128,2.2657644748687744,1.1964111328125,2359296
vision,10,mlp.c_proj,4,128,8,128,2.5652666091918945,1.16070556640625,2359296
vision,10,mlp.c_proj,8,32,8,128,0.11764831840991974,2.392822265625,2359296
vision,10,mlp.c_proj,8,64,8,128,0.13722199201583862,2.3214111328125,2359296
vision,10,mlp.c_proj,8,128,8,128,0.1546991765499115,2.28570556640625,2359296
vision,11,attn.out_proj,2,32,8,128,5.1414313316345215,0.17633056640625,589824
vision,11,attn.out_proj,2,64,8,128,6.015120983123779,0.158477783203125,589824
vision,11,attn.out_proj,2,128,8,128,6.834733486175537,0.1495513916015625,589824
vision,11,attn.out_proj,3,32,8,128,2.195336103439331,0.24664306640625,589824
vision,11,attn.out_proj,3,64,8,128,2.5726184844970703,0.228790283203125,589824
vision,11,attn.out_proj,3,128,8,128,2.9289965629577637,0.2198638916015625,589824
vision,11,attn.out_proj,4,32,8,128,1.0244227647781372,0.31695556640625,589824
vision,11,attn.out_proj,4,64,8,128,1.2023338079452515,0.299102783203125,589824
vision,11,attn.out_proj,4,128,8,128,1.3677716255187988,0.2901763916015625,589824
vision,11,attn.out_proj,8,32,8,128,0.06198122724890709,0.59820556640625,589824
vision,11,attn.out_proj,8,64,8,128,0.07271071523427963,0.580352783203125,589824
vision,11,attn.out_proj,8,128,8,128,0.08239482343196869,0.5714263916015625,589824
vision,11,mlp.c_fc,2,32,8,128,8.082159042358398,0.705322265625,2359296
vision,11,mlp.c_fc,2,64,8,128,9.489198684692383,0.6339111328125,2359296
vision,11,mlp.c_fc,2,128,8,128,10.802061080932617,0.59820556640625,2359296
vision,11,mlp.c_fc,3,32,8,128,3.4594030380249023,0.986572265625,2359296
vision,11,mlp.c_fc,3,64,8,128,4.068918704986572,0.9151611328125,2359296
vision,11,mlp.c_fc,3,128,8,128,4.641410827636719,0.87945556640625,2359296
vision,11,mlp.c_fc,4,32,8,128,1.6126223802566528,1.267822265625,2359296
vision,11,mlp.c_fc,4,64,8,128,1.8982433080673218,1.1964111328125,2359296
vision,11,mlp.c_fc,4,128,8,128,2.1648974418640137,1.16070556640625,2359296
vision,11,mlp.c_fc,8,32,8,128,0.09783997386693954,2.392822265625,2359296
vision,11,mlp.c_fc,8,64,8,128,0.11497506499290466,2.3214111328125,2359296
vision,11,mlp.c_fc,8,128,8,128,0.13066625595092773,2.28570556640625,2359296
vision,11,mlp.c_proj,2,32,8,128,7.7494797706604,0.705322265625,2359296
vision,11,mlp.c_proj,2,64,8,128,9.04317855834961,0.6339111328125,2359296
vision,11,mlp.c_proj,2,128,8,128,10.23215389251709,0.59820556640625,2359296
vision,11,mlp.c_proj,3,32,8,128,3.3150153160095215,0.986572265625,2359296
vision,11,mlp.c_proj,3,64,8,128,3.8718862533569336,0.9151611328125,2359296
vision,11,mlp.c_proj,3,128,8,128,4.384607315063477,0.87945556640625,2359296
vision,11,mlp.c_proj,4,32,8,128,1.545481562614441,1.267822265625,2359296
vision,11,mlp.c_proj,4,64,8,128,1.8061491250991821,1.1964111328125,2359296
vision,11,mlp.c_proj,4,128,8,128,2.0433690547943115,1.16070556640625,2359296
vision,11,mlp.c_proj,8,32,8,128,0.0937107503414154,2.392822265625,2359296
vision,11,mlp.c_proj,8,64,8,128,0.10938263684511185,2.3214111328125,2359296
vision,11,mlp.c_proj,8,128,8,128,0.1232990100979805,2.28570556640625,2359296
text,0,attn.out_proj,2,32,8,128,2.2492880821228027,0.078369140625,262144
text,0,attn.out_proj,2,64,8,128,2.6356797218322754,0.0704345703125,262144
text,0,attn.out_proj,2,128,8,128,2.9866180419921875,0.06646728515625,262144
text,0,attn.out_proj,3,32,8,128,0.9629406332969666,0.109619140625,262144
text,0,attn.out_proj,3,64,8,128,1.1286906003952026,0.1016845703125,262144
text,0,attn.out_proj,3,128,8,128,1.284213900566101,0.09771728515625,262144
text,0,attn.out_proj,4,32,8,128,0.44866007566452026,0.140869140625,262144
text,0,attn.out_proj,4,64,8,128,0.5265576243400574,0.1329345703125,262144
text,0,attn.out_proj,4,128,8,128,0.5978603363037109,0.12896728515625,262144
text,0,attn.out_proj,8,32,8,128,0.02715521864593029,0.265869140625,262144
text,0,attn.out_proj,8,64,8,128,0.03187626227736473,0.2579345703125,262144
text,0,attn.out_proj,8,128,8,128,0.03605276346206665,0.25396728515625,262144
text,0,mlp.c_fc,2,32,8,128,6.464750289916992,0.3134765625,1048576
text,0,mlp.c_fc,2,64,8,128,7.523227214813232,0.28173828125,1048576
text,0,mlp.c_fc,2,128,8,128,8.498074531555176,0.265869140625,1048576
text,0,mlp.c_fc,3,32,8,128,2.7694246768951416,0.4384765625,1048576
text,0,mlp.c_fc,3,64,8,128,3.2232933044433594,0.40673828125,1048576
text,0,mlp.c_fc,3,128,8,128,3.6492912769317627,0.390869140625,1048576
text,0,mlp.c_fc,4,32,8,128,1.2936551570892334,0.5634765625,1048576
text,0,mlp.c_fc,4,64,8,128,1.5072178840637207,0.53173828125,1048576
text,0,mlp.c_fc,4,128,8,128,1.7056944370269775,0.515869140625,1048576
text,0,mlp.c_fc,8,32,8,128,0.07893156260251999,1.0634765625,1048576
text,0,mlp.c_fc,8,64,8,128,0.09200920909643173,1.03173828125,1048576
text,0,mlp.c_fc,8,128,8,128,0.10402266681194305,1.015869140625,1048576
text,0,mlp.c_proj,2,32,8,128,4.214115142822266,0.3134765625,1048576
text,0,mlp.c_proj,2,64,8,128,4.919820785522461,0.28173828125,1048576
text,0,mlp.c_proj,2,128,8,128,5.572372913360596,0.265869140625,1048576
text,0,mlp.c_proj,3,32,8,128,1.8010615110397339,0.4384765625,1048576
text,0,mlp.c_proj,3,64,8,128,2.1083173751831055,0.40673828125,1048576
text,0,mlp.c_proj,3,128,8,128,2.391723871231079,0.390869140625,1048576
text,0,mlp.c_proj,4,32,8,128,0.8409978151321411,0.5634765625,1048576
text,0,mlp.c_proj,4,64,8,128,0.9834749698638916,0.53173828125,1048576
text,0,mlp.c_proj,4,128,8,128,1.1154149770736694,0.515869140625,1048576
text,0,mlp.c_proj,8,32,8,128,0.05123524367809296,1.0634765625,1048576
text,0,mlp.c_proj,8,64,8,128,0.059907495975494385,1.03173828125,1048576
text,0,mlp.c_proj,8,128,8,128,0.0680227056145668,1.015869140625,1048576
text,1,attn.out_proj,2,32,8,128,2.330263614654541,0.078369140625,262144
text,1,attn.out_proj,2,64,8,128,2.736646890640259,0.0704345703125,262144
text,1,attn.out_proj,2,128,8,128,3.1013169288635254,0.06646728515625,262144
text,1,attn.out_proj,3,32,8,128,0.9967327117919922,0.109619140625,262144
text,1,attn.out_proj,3,64,8,128,1.1723488569259644,0.1016845703125,262144
text,1,attn.out_proj,3,128,8,128,1.3305284976959229,0.09771728515625,262144
text,1,attn.out_proj,4,32,8,128,0.464575856924057,0.140869140625,262144
text,1,attn.out_proj,4,64,8,128,0.5467267036437988,0.1329345703125,262144
text,1,attn.out_proj,4,128,8,128,0.6210955381393433,0.12896728515625,262144
text,1,attn.out_proj,8,32,8,128,0.028214210644364357,0.265869140625,262144
text,1,attn.out_proj,8,64,8,128,0.03312954679131508,0.2579345703125,262144
text,1,attn.out_proj,8,128,8,128,0.03749622032046318,0.25396728515625,262144
text,1,mlp.c_fc,2,32,8,128,6.351968765258789,0.3134765625,1048576
text,1,mlp.c_fc,2,64,8,128,7.389888286590576,0.28173828125,1048576
text,1,mlp.c_fc,2,128,8,128,8.325387001037598,0.265869140625,1048576
text,1,mlp.c_fc,3,32,8,128,2.71328067779541,0.4384765625,1048576
text,1,mlp.c_fc,3,64,8,128,3.1635944843292236,0.40673828125,1048576
text,1,mlp.c_fc,3,128,8,128,3.561861991882324,0.390869140625,1048576
text,1,mlp.c_fc,4,32,8,128,1.2668179273605347,0.5634765625,1048576
text,1,mlp.c_fc,4,64,8,128,1.4758033752441406,0.53173828125,1048576
text,1,mlp.c_fc,4,128,8,128,1.664614200592041,0.515869140625,1048576
text,1,mlp.c_fc,8,32,8,128,0.07674290984869003,1.0634765625,1048576
text,1,mlp.c_fc,8,64,8,128,0.08936163038015366,1.03173828125,1048576
text,1,mlp.c_fc,8,128,8,128,0.10043232887983322,1.015869140625,1048576
text,1,mlp.c_proj,2,32,8,128,4.492769718170166,0.3134765625,1048576
text,1,mlp.c_proj,2,64,8,128,5.24850606918335,0.28173828125,1048576
text,1,mlp.c_proj,2,128,8,128,5.924077033996582,0.265869140625,1048576
text,1,mlp.c_proj,3,32,8,128,1.9200174808502197,0.4384765625,1048576
text,1,mlp.c_proj,3,64,8,128,2.2457592487335205,0.40673828125,1048576
text,1,mlp.c_proj,3,128,8,128,2.539240598678589,0.390869140625,1048576
text,1,mlp.c_proj,4,32,8,128,0.8956782817840576,0.5634765625,1048576
text,1,mlp.c_proj,4,64,8,128,1.0475214719772339,0.53173828125,1048576
text,1,mlp.c_proj,4,128,8,128,1.1856821775436401,0.515869140625,1048576
text,1,mlp.c_proj,8,32,8,128,0.054312799125909805,1.0634765625,1048576
text,1,mlp.c_proj,8,64,8,128,0.06340169906616211,1.03173828125,1048576
text,1,mlp.c_proj,8,128,8,128,0.0714043602347374,1.015869140625,1048576
text,2,attn.out_proj,2,32,8,128,2.309077024459839,0.078369140625,262144
text,2,attn.out_proj,2,64,8,128,2.701545476913452,0.0704345703125,262144
text,2,attn.out_proj,2,128,8,128,3.0671133995056152,0.06646728515625,262144
text,2,attn.out_proj,3,32,8,128,0.9891062378883362,0.109619140625,262144
text,2,attn.out_proj,3,64,8,128,1.156637191772461,0.1016845703125,262144
text,2,attn.out_proj,3,128,8,128,1.315717339515686,0.09771728515625,262144
text,2,attn.out_proj,4,32,8,128,0.4624309837818146,0.140869140625,262144
text,2,attn.out_proj,4,64,8,128,0.5398974418640137,0.1329345703125,262144
text,2,attn.out_proj,4,128,8,128,0.6146511435508728,0.12896728515625,262144
text,2,attn.out_proj,8,32,8,128,0.027999302372336388,0.265869140625,262144
text,2,attn.out_proj,8,64,8,128,0.03268013522028923,0.2579345703125,262144
text,2,attn.out_proj,8,128,8,128,0.036972854286432266,0.25396728515625,262144
text,2,mlp.c_fc,2,32,8,128,6.2713623046875,0.3134765625,1048576
text,2,mlp.c_fc,2,64,8,128,7.308136940002441,0.28173828125,1048576
text,2,mlp.c_fc,2,128,8,128,8.229869842529297,0.265869140625,1048576
text,2,mlp.c_fc,3,32,8,128,2.6817820072174072,0.4384765625,1048576
text,2,mlp.c_fc,3,64,8,128,3.1245784759521484,0.40673828125,1048576
text,2,mlp.c_fc,3,128,8,128,3.5175602436065674,0.390869140625,1048576
text,2,mlp.c_fc,4,32,8,128,1.2500064373016357,0.5634765625,1048576
text,2,mlp.c_fc,4,64,8,128,1.4578500986099243,0.53173828125,1048576
text,2,mlp.c_fc,4,128,8,128,1.6433409452438354,0.515869140625,1048576
text,2,mlp.c_fc,8,32,8,128,0.07576245814561844,1.0634765625,1048576
text,2,mlp.c_fc,8,64,8,128,0.08829101175069809,1.03173828125,1048576
text,2,mlp.c_fc,8,128,8,128,0.0992748960852623,1.015869140625,1048576
text,2,mlp.c_proj,2,32,8,128,4.444961071014404,0.3134765625,1048576
text,2,mlp.c_proj,2,64,8,128,5.180168628692627,0.28173828125,1048576
text,2,mlp.c_proj,2,128,8,128,5.851198196411133,0.265869140625,1048576
text,2,mlp.c_proj,3,32,8,128,1.899754285812378,0.4384765625,1048576
text,2,mlp.c_proj,3,64,8,128,2.2183635234832764,0.40673828125,1048576
text,2,mlp.c_proj,3,128,8,128,2.505136013031006,0.390869140625,1048576
text,2,mlp.c_proj,4,32,8,128,0.8862735033035278,0.5634765625,1048576
text,2,mlp.c_proj,4,64,8,128,1.0349557399749756,0.53173828125,1048576
text,2,mlp.c_proj,4,128,8,128,1.1686416864395142,0.515869140625,1048576
text,2,mlp.c_proj,8,32,8,128,0.05371652543544769,1.0634765625,1048576
text,2,mlp.c_proj,8,64,8,128,0.06263848394155502,1.03173828125,1048576
text,2,mlp.c_proj,8,128,8,128,0.07050774246454239,1.015869140625,1048576
text,3,attn.out_proj,2,32,8,128,2.348275661468506,0.078369140625,262144
text,3,attn.out_proj,2,64,8,128,2.7583508491516113,0.0704345703125,262144
text,3,attn.out_proj,2,128,8,128,3.125556468963623,0.06646728515625,262144
text,3,attn.out_proj,3,32,8,128,1.0029507875442505,0.109619140625,262144
text,3,attn.out_proj,3,64,8,128,1.1798012256622314,0.1016845703125,262144
text,3,attn.out_proj,3,128,8,128,1.3408563137054443,0.09771728515625,262144
text,3,attn.out_proj,4,32,8,128,0.46766549348831177,0.140869140625,262144
text,3,attn.out_proj,4,64,8,128,0.5506683588027954,0.1329345703125,262144
text,3,attn.out_proj,4,128,8,128,0.6264253258705139,0.12896728515625,262144
text,3,attn.out_proj,8,32,8,128,0.028335794806480408,0.265869140625,262144
text,3,attn.out_proj,8,64,8,128,0.033373478800058365,0.2579345703125,262144
text,3,attn.out_proj,8,128,8,128,0.03774382546544075,0.25396728515625,262144
text,3,mlp.c_fc,2,32,8,128,6.199350357055664,0.3134765625,1048576
text,3,mlp.c_fc,2,64,8,128,7.2287187576293945,0.28173828125,1048576
text,3,mlp.c_fc,2,128,8,128,8.150893211364746,0.265869140625,1048576
text,3,mlp.c_fc,3,32,8,128,2.648998737335205,0.4384765625,1048576
text,3,mlp.c_fc,3,64,8,128,3.0911576747894287,0.40673828125,1048576
text,3,mlp.c_fc,3,128,8,128,3.488417863845825,0.390869140625,1048576
text,3,mlp.c_fc,4,32,8,128,1.2359066009521484,0.5634765625,1048576
text,3,mlp.c_fc,4,64,8,128,1.441812515258789,0.53173828125,1048576
text,3,mlp.c_fc,4,128,8,128,1.6281919479370117,0.515869140625,1048576
text,3,mlp.c_fc,8,32,8,128,0.07503717392683029,1.0634765625,1048576
text,3,mlp.c_fc,8,64,8,128,0.0874534398317337,1.03173828125,1048576
text,3,mlp.c_fc,8,128,8,128,0.09830143302679062,1.015869140625,1048576
text,3,mlp.c_proj,2,32,8,128,4.45910120010376,0.3134765625,1048576
text,3,mlp.c_proj,2,64,8,128,5.196355819702148,0.28173828125,1048576
text,3,mlp.c_proj,2,128,8,128,5.872509479522705,0.265869140625,1048576
text,3,mlp.c_proj,3,32,8,128,1.9044486284255981,0.4384765625,1048576
text,3,mlp.c_proj,3,64,8,128,2.2250046730041504,0.40673828125,1048576
text,3,mlp.c_proj,3,128,8,128,2.5161800384521484,0.390869140625,1048576
text,3,mlp.c_proj,4,32,8,128,0.8890355229377747,0.5634765625,1048576
text,3,mlp.c_proj,4,64,8,128,1.0387694835662842,0.53173828125,1048576
text,3,mlp.c_proj,4,128,8,128,1.1744872331619263,0.515869140625,1048576
text,3,mlp.c_proj,8,32,8,128,0.053869061172008514,1.0634765625,1048576
text,3,mlp.c_proj,8,64,8,128,0.06280947476625443,1.03173828125,1048576
text,3,mlp.c_proj,8,128,8,128,0.07080750912427902,1.015869140625,1048576
text,4,attn.out_proj,2,32,8,128,2.4344322681427,0.078369140625,262144
text,4,attn.out_proj,2,64,8,128,2.8570127487182617,0.0704345703125,262144
text,4,attn.out_proj,2,128,8,128,3.2411139011383057,0.06646728515625,262144
text,4,attn.out_proj,3,32,8,128,1.0408334732055664,0.109619140625,262144
text,4,attn.out_proj,3,64,8,128,1.22511625289917,0.1016845703125,262144
text,4,attn.out_proj,3,128,8,128,1.3959102630615234,0.09771728515625,262144
text,4,attn.out_proj,4,32,8,128,0.48513707518577576,0.140869140625,262144
text,4,attn.out_proj,4,64,8,128,0.5711923241615295,0.1329345703125,262144
text,4,attn.out_proj,4,128,8,128,0.6525129675865173,0.12896728515625,262144
text,4,attn.out_proj,8,32,8,128,0.029353531077504158,0.265869140625,262144
text,4,attn.out_proj,8,64,8,128,0.0346139557659626,0.2579345703125,262144
text,4,attn.out_proj,8,128,8,128,0.039362434297800064,0.25396728515625,262144
text,4,mlp.c_fc,2,32,8,128,6.147647857666016,0.3134765625,1048576
text,4,mlp.c_fc,2,64,8,128,7.176209449768066,0.28173828125,1048576
text,4,mlp.c_fc,2,128,8,128,8.08156967163086,0.265869140625,1048576
text,4,mlp.c_fc,3,32,8,128,2.6306636333465576,0.4384765625,1048576
text,4,mlp.c_fc,3,64,8,128,3.0671095848083496,0.40673828125,1048576
text,4,mlp.c_fc,3,128,8,128,3.458563804626465,0.390869140625,1048576
text,4,mlp.c_fc,4,32,8,128,1.2271418571472168,0.5634765625,1048576
text,4,mlp.c_fc,4,64,8,128,1.4321166276931763,0.53173828125,1048576
text,4,mlp.c_fc,4,128,8,128,1.6170594692230225,0.515869140625,1048576
text,4,mlp.c_fc,8,32,8,128,0.07444850355386734,1.0634765625,1048576
text,4,mlp.c_fc,8,64,8,128,0.08672907203435898,1.03173828125,1048576
text,4,mlp.c_fc,8,128,8,128,0.09753215312957764,1.015869140625,1048576
text,4,mlp.c_proj,2,32,8,128,4.5684428215026855,0.3134765625,1048576
text,4,mlp.c_proj,2,64,8,128,5.32727575302124,0.28173828125,1048576
text,4,mlp.c_proj,2,128,8,128,6.010774612426758,0.265869140625,1048576
text,4,mlp.c_proj,3,32,8,128,1.953374981880188,0.4384765625,1048576
text,4,mlp.c_proj,3,64,8,128,2.280749797821045,0.40673828125,1048576
text,4,mlp.c_proj,3,128,8,128,2.575989007949829,0.390869140625,1048576
text,4,mlp.c_proj,4,32,8,128,0.9109432697296143,0.5634765625,1048576
text,4,mlp.c_proj,4,64,8,128,1.0641778707504272,0.53173828125,1048576
text,4,mlp.c_proj,4,128,8,128,1.2020576000213623,0.515869140625,1048576
text,4,mlp.c_proj,8,32,8,128,0.05520271509885788,1.0634765625,1048576
text,4,mlp.c_proj,8,64,8,128,0.06432124227285385,1.03173828125,1048576
text,4,mlp.c_proj,8,128,8,128,0.07244100421667099,1.015869140625,1048576
text,5,attn.out_proj,2,32,8,128,2.3926162719726562,0.078369140625,262144
text,5,attn.out_proj,2,64,8,128,2.8086330890655518,0.0704345703125,262144
text,5,attn.out_proj,2,128,8,128,3.1845922470092773,0.06646728515625,262144
text,5,attn.out_proj,3,32,8,128,1.0224857330322266,0.109619140625,262144
text,5,attn.out_proj,3,64,8,128,1.197998285293579,0.1016845703125,262144
text,5,attn.out_proj,3,128,8,128,1.3622790575027466,0.09771728515625,262144
text,5,attn.out_proj,4,32,8,128,0.47670453786849976,0.140869140625,262144
text,5,attn.out_proj,4,64,8,128,0.5589112639427185,0.1329345703125,262144
text,5,attn.out_proj,4,128,8,128,0.6355016827583313,0.12896728515625,262144
text,5,attn.out_proj,8,32,8,128,0.028895577415823936,0.265869140625,262144
text,5,attn.out_proj,8,64,8,128,0.03393452614545822,0.2579345703125,262144
text,5,attn.out_proj,8,128,8,128,0.038310855627059937,0.25396728515625,262144
text,5,mlp.c_fc,2,32,8,128,6.13761568069458,0.3134765625,1048576
text,5,mlp.c_fc,2,64,8,128,7.154106140136719,0.28173828125,1048576
text,5,mlp.c_fc,2,128,8,128,8.066065788269043,0.265869140625,1048576
text,5,mlp.c_fc,3,32,8,128,2.622965097427368,0.4384765625,1048576
text,5,mlp.c_fc,3,64,8,128,3.059314012527466,0.40673828125,1048576
text,5,mlp.c_fc,3,128,8,128,3.4494223594665527,0.390869140625,1048576
text,5,mlp.c_fc,4,32,8,128,1.2235389947891235,0.5634765625,1048576
text,5,mlp.c_fc,4,64,8,128,1.4277613162994385,0.53173828125,1048576
text,5,mlp.c_fc,4,128,8,128,1.6116138696670532,0.515869140625,1048576
text,5,mlp.c_fc,8,32,8,128,0.0742468386888504,1.0634765625,1048576
text,5,mlp.c_fc,8,64,8,128,0.08646093308925629,1.03173828125,1048576
text,5,mlp.c_fc,8,128,8,128,0.09725197404623032,1.015869140625,1048576
text,5,mlp.c_proj,2,32,8,128,4.701293468475342,0.3134765625,1048576
text,5,mlp.c_proj,2,64,8,128,5.488790988922119,0.28173828125,1048576
text,5,mlp.c_proj,2,128,8,128,6.199483871459961,0.265869140625,1048576
text,5,mlp.c_proj,3,32,8,128,2.0124988555908203,0.4384765625,1048576
text,5,mlp.c_proj,3,64,8,128,2.3516228199005127,0.40673828125,1048576
text,5,mlp.c_proj,3,128,8,128,2.659825086593628,0.390869140625,1048576
text,5,mlp.c_proj,4,32,8,128,0.9377811551094055,0.5634765625,1048576
text,5,mlp.c_proj,4,64,8,128,1.0970691442489624,0.53173828125,1048576
text,5,mlp.c_proj,4,128,8,128,1.2429126501083374,0.515869140625,1048576
text,5,mlp.c_proj,8,32,8,128,0.056882116943597794,1.0634765625,1048576
text,5,mlp.c_proj,8,64,8,128,0.06637991219758987,1.03173828125,1048576
text,5,mlp.c_proj,8,128,8,128,0.0749565064907074,1.015869140625,1048576
text,6,attn.out_proj,2,32,8,128,2.4614064693450928,0.078369140625,262144
text,6,attn.out_proj,2,64,8,128,2.8708317279815674,0.0704345703125,262144
text,6,attn.out_proj,2,128,8,128,3.2467782497406006,0.06646728515625,262144
text,6,attn.out_proj,3,32,8,128,1.0540552139282227,0.109619140625,262144
text,6,attn.out_proj,3,64,8,128,1.2308359146118164,0.1016845703125,262144
text,6,attn.out_proj,3,128,8,128,1.3925961256027222,0.09771728515625,262144
text,6,attn.out_proj,4,32,8,128,0.4899681508541107,0.140869140625,262144
text,6,attn.out_proj,4,64,8,128,0.5729502439498901,0.1329345703125,262144
text,6,attn.out_proj,4,128,8,128,0.6490672826766968,0.12896728515625,262144
text,6,attn.out_proj,8,32,8,128,0.02974076010286808,0.265869140625,262144
text,6,attn.out_proj,8,64,8,128,0.034760553389787674,0.2579345703125,262144
text,6,attn.out_proj,8,128,8,128,0.03918127715587616,0.25396728515625,262144
text,6,mlp.c_fc,2,32,8,128,6.08525276184082,0.3134765625,1048576
text,6,mlp.c_fc,2,64,8,128,7.091857433319092,0.28173828125,1048576
text,6,mlp.c_fc,2,128,8,128,8.011824607849121,0.265869140625,1048576
text,6,mlp.c_fc,3,32,8,128,2.600118398666382,0.4384765625,1048576
text,6,mlp.c_fc,3,64,8,128,3.0300920009613037,0.40673828125,1048576
text,6,mlp.c_fc,3,128,8,128,3.4273650646209717,0.390869140625,1048576
text,6,mlp.c_fc,4,32,8,128,1.2133545875549316,0.5634765625,1048576
text,6,mlp.c_fc,4,64,8,128,1.4163140058517456,0.53173828125,1048576
text,6,mlp.c_fc,4,128,8,128,1.5989820957183838,0.515869140625,1048576
text,6,mlp.c_fc,8,32,8,128,0.07371968030929565,1.0634765625,1048576
text,6,mlp.c_fc,8,64,8,128,0.08582986146211624,1.03173828125,1048576
