type,module,param_count,layer,percentile_0,percentile_99,percentile_999,percentile_9999,percentile_100,kurtosis
vision,attn.out_proj.weight,1048576,11,6.806728514163751e-09,0.03569705691188574,0.048450074996799965,0.07379741292444193,0.15518642961978912,3.4248289981740734
vision,attn.out_proj.weight,1048576,12,1.1221084506018997e-08,0.035341277718544006,0.046490677446127705,0.06144083981401557,0.14499156177043915,3.233652857724925
vision,attn.out_proj.weight,1048576,13,4.769691308581514e-10,0.03603510744869709,0.048041238076985696,0.06339360497890978,0.11056430637836456,3.1748293323393595
vision,attn.out_proj.weight,1048576,14,1.9213981516941203e-08,0.03651127312332392,0.0474409304559244,0.06009558873251018,0.10942403972148895,3.082077089186545
vision,attn.out_proj.weight,1048576,15,6.268353835992002e-09,0.037122136913239956,0.04902316387742798,0.08140439560635519,0.1547899693250656,3.371690105290851
vision,attn.out_proj.weight,1048576,16,2.2232526930565655e-09,0.03744194284081459,0.05066331727430245,0.10393960326908594,0.2882234454154968,4.188691371187775
vision,attn.out_proj.weight,1048576,17,3.152267424866295e-08,0.037685099989175797,0.05019261445850276,0.0960726959444473,0.2027309685945511,3.886931138695074
vision,attn.out_proj.weight,1048576,18,3.047152574708889e-08,0.03829220216721296,0.050181362126022755,0.06865493731570484,0.2656647562980652,3.3381145064346542
vision,attn.out_proj.weight,1048576,19,2.526098441535396e-08,0.03902401961386204,0.05223090285435405,0.09193659240370392,0.18603627383708954,3.5893402525062856
vision,attn.out_proj.weight,1048576,20,8.755738356569509e-10,0.03923666849732399,0.05191315663978496,0.09105332009488654,0.20691432058811188,3.9381807326811282
vision,attn.out_proj.weight,1048576,21,3.4214760802342425e-08,0.04051969479769468,0.05454282797873078,0.11523951990529789,0.29115191102027893,4.542117508739984
vision,attn.out_proj.weight,1048576,22,4.857013014003542e-09,0.04362202249467373,0.05844036098569696,0.10723972309372319,0.20225726068019867,3.654804236258658
vision,attn.out_proj.weight,1048576,23,8.146037799861006e-08,0.04694180842489004,0.061429526284338516,0.08034695765002843,0.16418246924877167,3.215941956299498
vision,ln_1.bias,1024,0,1.7545677621910727e-07,0.8311970967054353,1.9231458594799211,2.472270928215903,2.5343520641326904,86.0507148590057
vision,ln_1.bias,1024,1,3.360307516686589e-07,0.44295389175415023,1.6789441480636944,2.048146005296656,2.089198112487793,149.72868516783942
