module,param_count,layer,percentile_0,percentile_99,percentile_999,percentile_9999,percentile_100,kurtosis
post_attention_layernorm,5120,7,0.052978515625,0.212890625,0.216796875,0.2583360351562165,0.298828125,51.00893585107359
post_attention_layernorm,5120,8,0.0546875,0.2216796875,0.2255859375,0.22992236328124793,0.232421875,49.23131247694429
post_attention_layernorm,5120,9,0.04541015625,0.234375,0.2392578125,0.24264091796874876,0.244140625,47.25326491459762
post_attention_layernorm,5120,10,0.03955078125,0.2373046875,0.2420712890625003,0.244140625,0.244140625,56.57100058842013
post_attention_layernorm,5120,11,0.059814453125,0.240234375,0.24609375,0.251953125,0.251953125,47.205596535856664
post_attention_layernorm,5120,12,0.06298828125,0.2451171875,0.2517207031250006,0.2548595703124992,0.255859375,54.02227956274374
post_attention_layernorm,5120,13,0.05078125,0.251953125,0.2578125,0.2607189453124992,0.26171875,67.72769529186849
post_attention_layernorm,5120,14,0.05029296875,0.259765625,0.263671875,0.265625,0.265625,75.68095370559435
post_attention_layernorm,5120,15,0.04931640625,0.26953125,0.2734375,0.2743908203124992,0.275390625,90.118738540722
post_attention_layernorm,5120,16,0.052001953125,0.279296875,0.283203125,0.28515625,0.28515625,113.80864729846499
post_attention_layernorm,5120,17,0.052001953125,0.291015625,0.294921875,0.2997814453124992,0.30078125,106.88894460655592
post_attention_layernorm,5120,18,0.044921875,0.302734375,0.30859375,0.310546875,0.310546875,104.62951406533281
post_attention_layernorm,5120,19,0.03955078125,0.3125,0.31640625,0.3193126953124992,0.3203125,119.84810548110568
post_attention_layernorm,5120,20,0.04931640625,0.318359375,0.322265625,0.326171875,0.326171875,117.77596790453781
post_attention_layernorm,5120,21,0.0281982421875,0.328125,0.333984375,0.3368908203124992,0.337890625,128.82391933817743
post_attention_layernorm,5120,22,0.02880859375,0.337890625,0.3454707031250006,0.34956289062499835,0.3515625,134.0965121818053
post_attention_layernorm,5120,23,0.0244140625,0.34765625,0.3515625,0.35542226562499835,0.357421875,134.09422735949428
post_attention_layernorm,5120,24,0.0277099609375,0.353515625,0.357421875,0.359375,0.359375,138.67326069876557
post_attention_layernorm,5120,25,0.0279541015625,0.361328125,0.365234375,0.36714101562499835,0.369140625,139.60974547796192
post_attention_layernorm,5120,26,0.0244140625,0.369140625,0.373046875,0.375,0.375,143.4247497765554
post_attention_layernorm,5120,27,0.023681640625,0.376953125,0.380859375,0.3828125,0.3828125,145.57258713389086
post_attention_layernorm,5120,28,0.021728515625,0.384765625,0.388671875,0.390625,0.390625,150.15177462757646
post_attention_layernorm,5120,29,0.015869140625,0.392578125,0.39453125,0.40034414062499835,0.40234375,155.36448927041164
post_attention_layernorm,5120,30,0.021484375,0.400390625,0.40234375,0.404296875,0.404296875,161.34594284167156
post_attention_layernorm,5120,31,0.031005859375,0.408203125,0.412109375,0.412109375,0.412109375,162.48797778779888
post_attention_layernorm,5120,32,0.032958984375,0.416015625,0.41796875,0.4189220703124992,0.419921875,170.27271934208167
post_attention_layernorm,5120,33,0.0230712890625,0.423828125,0.427734375,0.4286876953124992,0.4296875,175.79248266747902
post_attention_layernorm,5120,34,0.02685546875,0.431640625,0.4372675781250006,0.4375,0.4375,183.89616116873694
post_attention_layernorm,5120,35,0.0277099609375,0.44140625,0.4453125,0.4482189453124992,0.44921875,193.45810624501738
post_attention_layernorm,5120,36,0.04833984375,0.451171875,0.455078125,0.45893789062499835,0.4609375,200.903114053965
post_attention_layernorm,5120,37,0.0634765625,0.458984375,0.4665644531250006,0.4755162109374975,0.478515625,202.07071427444188
post_attention_layernorm,5120,38,0.0791015625,0.4609375,0.48344531250000244,0.5179736328124793,0.54296875,162.84074373047306
post_attention_layernorm,5120,39,0.0810546875,0.4296875,0.47391210937500183,0.5749869140624231,0.66796875,34.58343213499693
self_attn.k_proj,26214400,0,0.0,0.0478515625,0.1123046875,0.208984375,0.765625,64.52939795597361
self_attn.k_proj,26214400,1,0.0,0.07568359375,0.1279296875,0.185546875,0.48046875,11.090631672369472
self_attn.k_proj,26214400,2,0.0,0.080078125,0.1162109375,0.15625,0.486328125,5.773346598858214
self_attn.k_proj,26214400,3,0.0,0.08251953125,0.1240234375,0.17578125,0.494140625,5.7891896210301095
self_attn.k_proj,26214400,4,0.0,0.07080078125,0.10009765625,0.138671875,0.42578125,4.573635068411043
self_attn.k_proj,26214400,5,0.0,0.0693359375,0.10107421875,0.142578125,0.39453125,4.8544486363668495
self_attn.k_proj,26214400,6,0.0,0.0703125,0.099609375,0.13671875,0.392578125,4.544626995182409
self_attn.k_proj,26214400,7,0.0,0.07080078125,0.10009765625,0.1318359375,0.296875,4.362283595211108
self_attn.k_proj,26214400,8,0.0,0.0693359375,0.09814453125,0.1318359375,0.3671875,4.405596656467856
self_attn.k_proj,26214400,9,0.0,0.0673828125,0.0947265625,0.12890625,0.396484375,4.253390650850058
self_attn.k_proj,26214400,10,0.0,0.06884765625,0.09765625,0.1298828125,0.416015625,4.424770246783603
self_attn.k_proj,26214400,11,0.0,0.06982421875,0.0966796875,0.126953125,0.392578125,4.13048267998045
self_attn.k_proj,26214400,12,0.0,0.0673828125,0.09375,0.12255859375,0.3359375,4.189627180144341
self_attn.k_proj,26214400,13,0.0,0.0654296875,0.09228515625,0.1240234375,0.345703125,4.447280781844841
self_attn.k_proj,26214400,14,0.0,0.06640625,0.091796875,0.12109375,0.28125,4.124556259461563
self_attn.k_proj,26214400,15,0.0,0.06640625,0.09228515625,0.12109375,0.28515625,4.1431620457492055
self_attn.k_proj,26214400,16,0.0,0.06494140625,0.0908203125,0.1201171875,0.28515625,4.115485197768421
self_attn.k_proj,26214400,17,0.0,0.064453125,0.09033203125,0.12158203125,0.298828125,4.119076165517264
