model,module,layer,memmb,param_cnt,bit_budget,b1,g1,b2,g2,params_quant_tot,params_all_tot
Qwen3.5-2B,mlp.up_proj,19,5.6125481724739075,13421888,3.51,3,32,8,128,1570914560,3298386432
Qwen3.5-2B,mlp.up_proj,4,5.6125481724739075,13421888,3.51,3,32,8,128,1570914560,3298386432
Qwen3.5-2B,mlp.down_proj,14,5.6125481724739075,13421888,3.51,3,32,8,128,1570914560,3298386432
Qwen3.5-2B,mlp.gate_proj,2,5.6125481724739075,13421888,3.51,3,32,8,128,1570914560,3298386432
Qwen3.5-2B,mlp.up_proj,13,5.6125481724739075,13421888,3.51,3,32,8,128,1570914560,3298386432
Qwen3.5-2B,mlp.gate_proj,3,5.6125481724739075,13421888,3.51,3,32,8,128,1570914560,3298386432
Qwen3.5-2B,mlp.down_proj,7,5.6125481724739075,13421888,3.51,3,32,8,128,1570914560,3298386432
Qwen3.5-2B,self_attn.q_proj,19,17.015625,33554432,3.51,4,64,8,128,1570914560,3298386432
Qwen3.5-2B,mlp.down_proj,16,5.6125481724739075,13421888,3.51,3,32,8,128,1570914560,3298386432
Qwen3.5-2B,mlp.down_proj,23,25.5234375,50331648,3.51,4,64,8,128,1570914560,3298386432
Qwen3.5-2B,mlp.down_proj,17,5.6125481724739075,13421888,3.51,3,32,8,128,1570914560,3298386432
Qwen3.5-2B,self_attn.k_proj,3,0.4677279591560364,1118528,3.51,3,32,8,128,1570914560,3298386432
Qwen3.5-2B,mlp.gate_proj,21,5.6125481724739075,13421888,3.51,3,32,8,128,1570914560,3298386432
Qwen3.5-2B,mlp.gate_proj,11,5.6125481724739075,13421888,3.51,3,32,8,128,1570914560,3298386432
Qwen3.5-2B,self_attn.v_proj,7,2.126953125,4194304,3.51,4,64,8,128,1570914560,3298386432
Qwen3.5-2B,self_attn.o_proj,3,1.8709385991096497,4474176,3.51,3,32,8,128,1570914560,3298386432
Qwen3.5-2B,mlp.down_proj,0,5.6125481724739075,13421888,3.51,3,32,8,128,1570914560,3298386432
Qwen3.5-2B,self_attn.q_proj,3,3.7417433857917786,8948032,3.51,3,32,8,128,1570914560,3298386432
Qwen3.5-2B,mlp.up_proj,11,5.6125481724739075,13421888,3.51,3,32,8,128,1570914560,3298386432
Qwen3.5-2B,self_attn.v_proj,15,2.126953125,4194304,3.51,4,64,8,128,1570914560,3298386432
Qwen3.5-2B,mlp.down_proj,6,5.6125481724739075,13421888,3.51,3,32,8,128,1570914560,3298386432
Qwen3.5-2B,mlp.down_proj,12,5.6125481724739075,13421888,3.51,3,32,8,128,1570914560,3298386432
Qwen3.5-2B,mlp.up_proj,14,25.5234375,50331648,3.51,4,64,8,128,1570914560,3298386432
Qwen3.5-2B,mlp.down_proj,11,5.6125481724739075,13421888,3.51,3,32,8,128,1570914560,3298386432
Qwen3.5-2B,self_attn.o_proj,11,8.5078125,16777216,3.51,4,64,8,128,1570914560,3298386432
Qwen3.5-2B,mlp.up_proj,20,5.6125481724739075,13421888,3.51,3,32,8,128,1570914560,3298386432
Qwen3.5-2B,mlp.up_proj,9,5.6125481724739075,13421888,3.51,3,32,8,128,1570914560,3298386432
Qwen3.5-2B,mlp.gate_proj,8,5.6125481724739075,13421888,3.51,3,32,8,128,1570914560,3298386432
Qwen3.5-2B,mlp.up_proj,7,5.6125481724739075,13421888,3.51,3,32,8,128,1570914560,3298386432
Qwen3.5-2B,self_attn.k_proj,7,2.126953125,4194304,3.51,4,64,8,128,1570914560,3298386432
Qwen3.5-2B,mlp.gate_proj,1,5.6125481724739075,13421888,3.51,3,32,8,128,1570914560,3298386432
Qwen3.5-2B,mlp.up_proj,10,5.6125481724739075,13421888,3.51,3,32,8,128,1570914560,3298386432
Qwen3.5-2B,mlp.up_proj,8,5.6125481724739075,13421888,3.51,3,32,8,128,1570914560,3298386432
Qwen3.5-2B,self_attn.v_proj,11,2.126953125,4194304,3.51,4,64,8,128,1570914560,3298386432
Qwen3.5-2B,self_attn.k_proj,23,2.126953125,4194304,3.51,4,64,8,128,1570914560,3298386432
Qwen3.5-2B,mlp.gate_proj,5,5.6125481724739075,13421888,3.51,3,32,8,128,1570914560,3298386432
Qwen3.5-2B,mlp.gate_proj,13,5.6125481724739075,13421888,3.51,3,32,8,128,1570914560,3298386432
Qwen3.5-2B,mlp.up_proj,2,5.6125481724739075,13421888,3.51,3,32,8,128,1570914560,3298386432
Qwen3.5-2B,mlp.up_proj,0,5.6125481724739075,13421888,3.51,3,32,8,128,1570914560,3298386432
Qwen3.5-2B,mlp.down_proj,1,5.6125481724739075,13421888,3.51,3,32,8,128,1570914560,3298386432
Qwen3.5-2B,self_attn.v_proj,19,2.126953125,4194304,3.51,4,64,8,128,1570914560,3298386432
Qwen3.5-2B,mlp.gate_proj,12,5.6125481724739075,13421888,3.51,3,32,8,128,1570914560,3298386432
Qwen3.5-2B,mlp.up_proj,12,5.6125481724739075,13421888,3.51,3,32,8,128,1570914560,3298386432
Qwen3.5-2B,mlp.down_proj,5,24.76171875,50331648,4.13,4,128,8,128,3976200192,5703672064
Qwen3.5-2B,self_attn.q_proj,7,17.015625,33554432,4.13,4,64,8,128,3976200192,5703672064
Qwen3.5-2B,mlp.down_proj,9,24.76171875,50331648,4.13,4,128,8,128,3976200192,5703672064
Qwen3.5-2B,self_attn.k_proj,15,2.126953125,4194304,4.13,4,64,8,128,3976200192,5703672064
Qwen3.5-2B,mlp.down_proj,10,24.76171875,50331648,4.13,4,128,8,128,3976200192,5703672064
Qwen3.5-2B,mlp.down_proj,3,27.046875,50331648,4.13,4,32,8,128,3976200192,5703672064
Qwen3.5-2B,mlp.gate_proj,18,24.76171875,50331648,4.13,4,128,8,128,3976200192,5703672064
Qwen3.5-2B,mlp.gate_proj,19,24.76171875,50331648,4.13,4,128,8,128,3976200192,5703672064
Qwen3.5-2B,mlp.up_proj,16,27.046875,50331648,4.13,4,32,8,128,3976200192,5703672064
Qwen3.5-2B,mlp.gate_proj,16,24.76171875,50331648,4.13,4,128,8,128,3976200192,5703672064
Qwen3.5-2B,mlp.down_proj,4,24.76171875,50331648,4.13,4,128,8,128,3976200192,5703672064
Qwen3.5-2B,mlp.up_proj,6,24.76171875,50331648,4.13,4,128,8,128,3976200192,5703672064
Qwen3.5-2B,self_attn.o_proj,15,8.5078125,16777216,4.13,4,64,8,128,3976200192,5703672064
Qwen3.5-2B,mlp.up_proj,18,24.76171875,50331648,4.13,4,128,8,128,3976200192,5703672064
Qwen3.5-2B,self_attn.q_proj,23,17.015625,33554432,4.13,4,64,8,128,3976200192,5703672064
Qwen3.5-2B,mlp.gate_proj,10,24.76171875,50331648,4.13,4,128,8,128,3976200192,5703672064
Qwen3.5-2B,mlp.gate_proj,7,24.76171875,50331648,4.13,4,128,8,128,3976200192,5703672064
Qwen3.5-2B,mlp.up_proj,21,24.76171875,50331648,4.13,4,128,8,128,3976200192,5703672064
Qwen3.5-2B,mlp.down_proj,22,24.76171875,50331648,4.13,4,128,8,128,3976200192,5703672064
Qwen3.5-2B,self_attn.v_proj,3,2.0634765625,4194304,4.13,4,128,8,128,3976200192,5703672064
Qwen3.5-2B,mlp.up_proj,5,24.76171875,50331648,4.13,4,128,8,128,3976200192,5703672064
Qwen3.5-2B,mlp.gate_proj,6,24.76171875,50331648,4.13,4,128,8,128,3976200192,5703672064
Qwen3.5-2B,mlp.gate_proj,14,27.046875,50331648,4.13,4,32,8,128,3976200192,5703672064
Qwen3.5-2B,mlp.gate_proj,20,24.76171875,50331648,4.13,4,128,8,128,3976200192,5703672064
Qwen3.5-2B,mlp.up_proj,17,24.76171875,50331648,4.13,4,128,8,128,3976200192,5703672064
Qwen3.5-2B,mlp.down_proj,19,24.76171875,50331648,4.13,4,128,8,128,3976200192,5703672064
Qwen3.5-2B,self_attn.o_proj,7,8.5078125,16777216,4.13,4,64,8,128,3976200192,5703672064
Qwen3.5-2B,mlp.down_proj,13,24.76171875,50331648,4.13,4,128,8,128,3976200192,5703672064
Qwen3.5-2B,mlp.gate_proj,0,24.76171875,50331648,4.13,4,128,8,128,3976200192,5703672064
Qwen3.5-2B,mlp.gate_proj,9,24.76171875,50331648,4.13,4,128,8,128,3976200192,5703672064
Qwen3.5-2B,mlp.down_proj,15,24.76171875,50331648,4.13,4,128,8,128,3976200192,5703672064
Qwen3.5-2B,mlp.gate_proj,22,24.76171875,50331648,4.13,4,128,8,128,3976200192,5703672064
Qwen3.5-2B,self_attn.o_proj,23,8.5078125,16777216,4.13,4,64,8,128,3976200192,5703672064
Qwen3.5-2B,mlp.gate_proj,23,24.76171875,50331648,4.13,4,128,8,128,3976200192,5703672064
Qwen3.5-2B,self_attn.q_proj,15,17.015625,33554432,4.13,4,64,8,128,3976200192,5703672064
Qwen3.5-2B,mlp.down_proj,20,24.76171875,50331648,4.13,4,128,8,128,3976200192,5703672064
Qwen3.5-2B,mlp.down_proj,18,24.76171875,50331648,4.13,4,128,8,128,3976200192,5703672064
Qwen3.5-2B,mlp.down_proj,2,27.046875,50331648,4.13,4,32,8,128,3976200192,5703672064
Qwen3.5-2B,mlp.up_proj,22,24.76171875,50331648,4.13,4,128,8,128,3976200192,5703672064
Qwen3.5-2B,mlp.down_proj,21,24.76171875,50331648,4.13,4,128,8,128,3976200192,5703672064
Qwen3.5-2B,mlp.up_proj,15,24.76171875,50331648,4.13,4,128,8,128,3976200192,5703672064
Qwen3.5-2B,self_attn.v_proj,23,2.126953125,4194304,4.13,4,64,8,128,3976200192,5703672064
Qwen3.5-2B,self_attn.k_proj,11,2.126953125,4194304,4.13,4,64,8,128,3976200192,5703672064
Qwen3.5-2B,mlp.gate_proj,17,24.76171875,50331648,4.13,4,128,8,128,3976200192,5703672064
Qwen3.5-2B,mlp.up_proj,23,27.046875,50331648,4.13,4,32,8,128,3976200192,5703672064
Qwen3.5-2B,self_attn.k_proj,19,2.126953125,4194304,4.13,4,64,8,128,3976200192,5703672064
Qwen3.5-2B,mlp.gate_proj,15,27.046875,50331648,4.13,4,32,8,128,3976200192,5703672064
Qwen3.5-2B,mlp.up_proj,3,24.76171875,50331648,4.13,4,128,8,128,3976200192,5703672064
Qwen3.5-2B,self_attn.q_proj,11,17.015625,33554432,4.13,4,64,8,128,3976200192,5703672064
Qwen3.5-2B,mlp.down_proj,8,24.76171875,50331648,4.13,4,128,8,128,3976200192,5703672064
Qwen3.5-2B,self_attn.o_proj,19,8.5078125,16777216,4.13,4,64,8,128,3976200192,5703672064
Qwen3.5-2B,mlp.gate_proj,4,24.76171875,50331648,4.13,4,128,8,128,3976200192,5703672064
Qwen3.5-2B,mlp.up_proj,1,24.76171875,50331648,4.13,4,128,8,128,3976200192,5703672064
Qwen3.5-2B,mlp.up_proj,19,24.76171875,50331648,4.13,4,128,8,128,3976200192,5703672064
Qwen3.5-2B,mlp.up_proj,4,24.76171875,50331648,4.13,4,128,8,128,3976200192,5703672064
Qwen3.5-2B,mlp.down_proj,14,24.76171875,50331648,4.13,4,128,8,128,3976200192,5703672064
Qwen3.5-2B,mlp.gate_proj,2,24.76171875,50331648,4.13,4,128,8,128,3976200192,5703672064
Qwen3.5-2B,mlp.up_proj,13,24.76171875,50331648,4.13,4,128,8,128,3976200192,5703672064
Qwen3.5-2B,mlp.gate_proj,3,24.76171875,50331648,4.13,4,128,8,128,3976200192,5703672064
Qwen3.5-2B,mlp.down_proj,7,24.76171875,50331648,4.13,4,128,8,128,3976200192,5703672064
Qwen3.5-2B,self_attn.q_proj,19,17.015625,33554432,4.13,4,64,8,128,3976200192,5703672064
Qwen3.5-2B,mlp.down_proj,16,24.76171875,50331648,4.13,4,128,8,128,3976200192,5703672064
Qwen3.5-2B,mlp.down_proj,23,27.046875,50331648,4.13,4,32,8,128,3976200192,5703672064
Qwen3.5-2B,mlp.down_proj,17,24.76171875,50331648,4.13,4,128,8,128,3976200192,5703672064
Qwen3.5-2B,self_attn.k_proj,3,2.0634765625,4194304,4.13,4,128,8,128,3976200192,5703672064
Qwen3.5-2B,mlp.gate_proj,21,24.76171875,50331648,4.13,4,128,8,128,3976200192,5703672064
Qwen3.5-2B,mlp.gate_proj,11,24.76171875,50331648,4.13,4,128,8,128,3976200192,5703672064
Qwen3.5-2B,self_attn.v_proj,7,2.126953125,4194304,4.13,4,64,8,128,3976200192,5703672064
Qwen3.5-2B,self_attn.o_proj,3,8.25390625,16777216,4.13,4,128,8,128,3976200192,5703672064
Qwen3.5-2B,mlp.down_proj,0,24.76171875,50331648,4.13,4,128,8,128,3976200192,5703672064
Qwen3.5-2B,self_attn.q_proj,3,16.5078125,33554432,4.13,4,128,8,128,3976200192,5703672064
Qwen3.5-2B,mlp.up_proj,11,24.76171875,50331648,4.13,4,128,8,128,3976200192,5703672064
Qwen3.5-2B,self_attn.v_proj,15,2.126953125,4194304,4.13,4,64,8,128,3976200192,5703672064
Qwen3.5-2B,mlp.down_proj,6,24.76171875,50331648,4.13,4,128,8,128,3976200192,5703672064
Qwen3.5-2B,mlp.down_proj,12,24.76171875,50331648,4.13,4,128,8,128,3976200192,5703672064
Qwen3.5-2B,mlp.up_proj,14,27.046875,50331648,4.13,4,32,8,128,3976200192,5703672064
Qwen3.5-2B,mlp.down_proj,11,24.76171875,50331648,4.13,4,128,8,128,3976200192,5703672064
Qwen3.5-2B,self_attn.o_proj,11,8.5078125,16777216,4.13,4,64,8,128,3976200192,5703672064
Qwen3.5-2B,mlp.up_proj,20,24.76171875,50331648,4.13,4,128,8,128,3976200192,5703672064
Qwen3.5-2B,mlp.up_proj,9,24.76171875,50331648,4.13,4,128,8,128,3976200192,5703672064
Qwen3.5-2B,mlp.gate_proj,8,24.76171875,50331648,4.13,4,128,8,128,3976200192,5703672064
Qwen3.5-2B,mlp.up_proj,7,24.76171875,50331648,4.13,4,128,8,128,3976200192,5703672064
Qwen3.5-2B,self_attn.k_proj,7,2.126953125,4194304,4.13,4,64,8,128,3976200192,5703672064
Qwen3.5-2B,mlp.gate_proj,1,24.76171875,50331648,4.13,4,128,8,128,3976200192,5703672064
Qwen3.5-2B,mlp.up_proj,10,24.76171875,50331648,4.13,4,128,8,128,3976200192,5703672064
Qwen3.5-2B,mlp.up_proj,8,24.76171875,50331648,4.13,4,128,8,128,3976200192,5703672064
Qwen3.5-2B,self_attn.v_proj,11,2.126953125,4194304,4.13,4,64,8,128,3976200192,5703672064
Qwen3.5-2B,self_attn.k_proj,23,2.126953125,4194304,4.13,4,64,8,128,3976200192,5703672064
Qwen3.5-2B,mlp.gate_proj,5,24.76171875,50331648,4.13,4,128,8,128,3976200192,5703672064
Qwen3.5-2B,mlp.gate_proj,13,24.76171875,50331648,4.13,4,128,8,128,3976200192,5703672064
Qwen3.5-2B,mlp.up_proj,2,24.76171875,50331648,4.13,4,128,8,128,3976200192,5703672064
Qwen3.5-2B,mlp.up_proj,0,24.76171875,50331648,4.13,4,128,8,128,3976200192,5703672064
Qwen3.5-2B,mlp.down_proj,1,24.76171875,50331648,4.13,4,128,8,128,3976200192,5703672064
Qwen3.5-2B,self_attn.v_proj,19,2.126953125,4194304,4.13,4,64,8,128,3976200192,5703672064
Qwen3.5-2B,mlp.gate_proj,12,24.76171875,50331648,4.13,4,128,8,128,3976200192,5703672064
Qwen3.5-2B,mlp.up_proj,12,24.76171875,50331648,4.13,4,128,8,128,3976200192,5703672064
Qwen3.5-2B,mlp.down_proj,5,25.5234375,50331648,4.25,4,64,8,128,3976200192,5703672064
Qwen3.5-2B,self_attn.q_proj,7,17.015625,33554432,4.25,4,64,8,128,3976200192,5703672064
Qwen3.5-2B,mlp.down_proj,9,25.5234375,50331648,4.25,4,64,8,128,3976200192,5703672064
Qwen3.5-2B,self_attn.k_proj,15,2.126953125,4194304,4.25,4,64,8,128,3976200192,5703672064
Qwen3.5-2B,mlp.down_proj,10,25.5234375,50331648,4.25,4,64,8,128,3976200192,5703672064
Qwen3.5-2B,mlp.down_proj,3,48.76171875,50331648,4.25,8,128,8,128,3976200192,5703672064
Qwen3.5-2B,mlp.gate_proj,18,25.5234375,50331648,4.25,4,64,8,128,3976200192,5703672064
Qwen3.5-2B,mlp.gate_proj,19,25.5234375,50331648,4.25,4,64,8,128,3976200192,5703672064
Qwen3.5-2B,mlp.up_proj,16,48.76171875,50331648,4.25,8,128,8,128,3976200192,5703672064
Qwen3.5-2B,mlp.gate_proj,16,25.5234375,50331648,4.25,4,64,8,128,3976200192,5703672064
Qwen3.5-2B,mlp.down_proj,4,25.5234375,50331648,4.25,4,64,8,128,3976200192,5703672064
Qwen3.5-2B,mlp.up_proj,6,25.5234375,50331648,4.25,4,64,8,128,3976200192,5703672064
Qwen3.5-2B,self_attn.o_proj,15,8.5078125,16777216,4.25,4,64,8,128,3976200192,5703672064
Qwen3.5-2B,mlp.up_proj,18,25.5234375,50331648,4.25,4,64,8,128,3976200192,5703672064
Qwen3.5-2B,self_attn.q_proj,23,17.015625,33554432,4.25,4,64,8,128,3976200192,5703672064
Qwen3.5-2B,mlp.gate_proj,10,25.5234375,50331648,4.25,4,64,8,128,3976200192,5703672064
Qwen3.5-2B,mlp.gate_proj,7,25.5234375,50331648,4.25,4,64,8,128,3976200192,5703672064
Qwen3.5-2B,mlp.up_proj,21,25.5234375,50331648,4.25,4,64,8,128,3976200192,5703672064
Qwen3.5-2B,mlp.down_proj,22,25.5234375,50331648,4.25,4,64,8,128,3976200192,5703672064
Qwen3.5-2B,self_attn.v_proj,3,2.126953125,4194304,4.25,4,64,8,128,3976200192,5703672064
Qwen3.5-2B,mlp.up_proj,5,25.5234375,50331648,4.25,4,64,8,128,3976200192,5703672064
Qwen3.5-2B,mlp.gate_proj,6,25.5234375,50331648,4.25,4,64,8,128,3976200192,5703672064
Qwen3.5-2B,mlp.gate_proj,14,48.76171875,50331648,4.25,8,128,8,128,3976200192,5703672064
Qwen3.5-2B,mlp.gate_proj,20,25.5234375,50331648,4.25,4,64,8,128,3976200192,5703672064
Qwen3.5-2B,mlp.up_proj,17,25.5234375,50331648,4.25,4,64,8,128,3976200192,5703672064
Qwen3.5-2B,mlp.down_proj,19,25.5234375,50331648,4.25,4,64,8,128,3976200192,5703672064
Qwen3.5-2B,self_attn.o_proj,7,8.5078125,16777216,4.25,4,64,8,128,3976200192,5703672064
Qwen3.5-2B,mlp.down_proj,13,25.5234375,50331648,4.25,4,64,8,128,3976200192,5703672064
Qwen3.5-2B,mlp.gate_proj,0,25.5234375,50331648,4.25,4,64,8,128,3976200192,5703672064
Qwen3.5-2B,mlp.gate_proj,9,25.5234375,50331648,4.25,4,64,8,128,3976200192,5703672064
Qwen3.5-2B,mlp.down_proj,15,25.5234375,50331648,4.25,4,64,8,128,3976200192,5703672064
Qwen3.5-2B,mlp.gate_proj,22,25.5234375,50331648,4.25,4,64,8,128,3976200192,5703672064
Qwen3.5-2B,self_attn.o_proj,23,8.5078125,16777216,4.25,4,64,8,128,3976200192,5703672064
Qwen3.5-2B,mlp.gate_proj,23,25.5234375,50331648,4.25,4,64,8,128,3976200192,5703672064
Qwen3.5-2B,self_attn.q_proj,15,17.015625,33554432,4.25,4,64,8,128,3976200192,5703672064
Qwen3.5-2B,mlp.down_proj,20,25.5234375,50331648,4.25,4,64,8,128,3976200192,5703672064
Qwen3.5-2B,mlp.down_proj,18,25.5234375,50331648,4.25,4,64,8,128,3976200192,5703672064
Qwen3.5-2B,mlp.down_proj,2,48.76171875,50331648,4.25,8,128,8,128,3976200192,5703672064
Qwen3.5-2B,mlp.up_proj,22,25.5234375,50331648,4.25,4,64,8,128,3976200192,5703672064
Qwen3.5-2B,mlp.down_proj,21,25.5234375,50331648,4.25,4,64,8,128,3976200192,5703672064
Qwen3.5-2B,mlp.up_proj,15,25.5234375,50331648,4.25,4,64,8,128,3976200192,5703672064
Qwen3.5-2B,self_attn.v_proj,23,2.126953125,4194304,4.25,4,64,8,128,3976200192,5703672064
Qwen3.5-2B,self_attn.k_proj,11,2.126953125,4194304,4.25,4,64,8,128,3976200192,5703672064
Qwen3.5-2B,mlp.gate_proj,17,25.5234375,50331648,4.25,4,64,8,128,3976200192,5703672064
Qwen3.5-2B,mlp.up_proj,23,48.76171875,50331648,4.25,8,128,8,128,3976200192,5703672064
Qwen3.5-2B,self_attn.k_proj,19,2.126953125,4194304,4.25,4,64,8,128,3976200192,5703672064
Qwen3.5-2B,mlp.gate_proj,15,48.76171875,50331648,4.25,8,128,8,128,3976200192,5703672064
Qwen3.5-2B,mlp.up_proj,3,25.5234375,50331648,4.25,4,64,8,128,3976200192,5703672064
Qwen3.5-2B,self_attn.q_proj,11,17.015625,33554432,4.25,4,64,8,128,3976200192,5703672064
Qwen3.5-2B,mlp.down_proj,8,25.5234375,50331648,4.25,4,64,8,128,3976200192,5703672064
Qwen3.5-2B,self_attn.o_proj,19,8.5078125,16777216,4.25,4,64,8,128,3976200192,5703672064
Qwen3.5-2B,mlp.gate_proj,4,25.5234375,50331648,4.25,4,64,8,128,3976200192,5703672064
Qwen3.5-2B,mlp.up_proj,1,25.5234375,50331648,4.25,4,64,8,128,3976200192,5703672064
Qwen3.5-2B,mlp.up_proj,19,25.5234375,50331648,4.25,4,64,8,128,3976200192,5703672064
Qwen3.5-2B,mlp.up_proj,4,25.5234375,50331648,4.25,4,64,8,128,3976200192,5703672064
Qwen3.5-2B,mlp.down_proj,14,25.5234375,50331648,4.25,4,64,8,128,3976200192,5703672064
Qwen3.5-2B,mlp.gate_proj,2,25.5234375,50331648,4.25,4,64,8,128,3976200192,5703672064
Qwen3.5-2B,mlp.up_proj,13,25.5234375,50331648,4.25,4,64,8,128,3976200192,5703672064
Qwen3.5-2B,mlp.gate_proj,3,25.5234375,50331648,4.25,4,64,8,128,3976200192,5703672064
Qwen3.5-2B,mlp.down_proj,7,25.5234375,50331648,4.25,4,64,8,128,3976200192,5703672064
Qwen3.5-2B,self_attn.q_proj,19,17.015625,33554432,4.25,4,64,8,128,3976200192,5703672064
Qwen3.5-2B,mlp.down_proj,16,25.5234375,50331648,4.25,4,64,8,128,3976200192,5703672064
Qwen3.5-2B,mlp.down_proj,23,48.76171875,50331648,4.25,8,128,8,128,3976200192,5703672064
Qwen3.5-2B,mlp.down_proj,17,25.5234375,50331648,4.25,4,64,8,128,3976200192,5703672064
Qwen3.5-2B,self_attn.k_proj,3,2.126953125,4194304,4.25,4,64,8,128,3976200192,5703672064
Qwen3.5-2B,mlp.gate_proj,21,25.5234375,50331648,4.25,4,64,8,128,3976200192,5703672064
Qwen3.5-2B,mlp.gate_proj,11,25.5234375,50331648,4.25,4,64,8,128,3976200192,5703672064
Qwen3.5-2B,self_attn.v_proj,7,2.126953125,4194304,4.25,4,64,8,128,3976200192,5703672064
Qwen3.5-2B,self_attn.o_proj,3,8.5078125,16777216,4.25,4,64,8,128,3976200192,5703672064
Qwen3.5-2B,mlp.down_proj,0,25.5234375,50331648,4.25,4,64,8,128,3976200192,5703672064
Qwen3.5-2B,self_attn.q_proj,3,17.015625,33554432,4.25,4,64,8,128,3976200192,5703672064
Qwen3.5-2B,mlp.up_proj,11,25.5234375,50331648,4.25,4,64,8,128,3976200192,5703672064
Qwen3.5-2B,self_attn.v_proj,15,2.126953125,4194304,4.25,4,64,8,128,3976200192,5703672064
Qwen3.5-2B,mlp.down_proj,6,25.5234375,50331648,4.25,4,64,8,128,3976200192,5703672064
Qwen3.5-2B,mlp.down_proj,12,25.5234375,50331648,4.25,4,64,8,128,3976200192,5703672064
Qwen3.5-2B,mlp.up_proj,14,48.76171875,50331648,4.25,8,128,8,128,3976200192,5703672064
Qwen3.5-2B,mlp.down_proj,11,25.5234375,50331648,4.25,4,64,8,128,3976200192,5703672064
Qwen3.5-2B,self_attn.o_proj,11,8.5078125,16777216,4.25,4,64,8,128,3976200192,5703672064
Qwen3.5-2B,mlp.up_proj,20,25.5234375,50331648,4.25,4,64,8,128,3976200192,5703672064
Qwen3.5-2B,mlp.up_proj,9,25.5234375,50331648,4.25,4,64,8,128,3976200192,5703672064
Qwen3.5-2B,mlp.gate_proj,8,25.5234375,50331648,4.25,4,64,8,128,3976200192,5703672064
Qwen3.5-2B,mlp.up_proj,7,25.5234375,50331648,4.25,4,64,8,128,3976200192,5703672064
Qwen3.5-2B,self_attn.k_proj,7,2.126953125,4194304,4.25,4,64,8,128,3976200192,5703672064
Qwen3.5-2B,mlp.gate_proj,1,25.5234375,50331648,4.25,4,64,8,128,3976200192,5703672064
Qwen3.5-2B,mlp.up_proj,10,25.5234375,50331648,4.25,4,64,8,128,3976200192,5703672064
Qwen3.5-2B,mlp.up_proj,8,25.5234375,50331648,4.25,4,64,8,128,3976200192,5703672064
Qwen3.5-2B,self_attn.v_proj,11,2.126953125,4194304,4.25,4,64,8,128,3976200192,5703672064
Qwen3.5-2B,self_attn.k_proj,23,2.126953125,4194304,4.25,4,64,8,128,3976200192,5703672064
Qwen3.5-2B,mlp.gate_proj,5,25.5234375,50331648,4.25,4,64,8,128,3976200192,5703672064
Qwen3.5-2B,mlp.gate_proj,13,25.5234375,50331648,4.25,4,64,8,128,3976200192,5703672064
Qwen3.5-2B,mlp.up_proj,2,25.5234375,50331648,4.25,4,64,8,128,3976200192,5703672064
Qwen3.5-2B,mlp.up_proj,0,25.5234375,50331648,4.25,4,64,8,128,3976200192,5703672064
Qwen3.5-2B,mlp.down_proj,1,25.5234375,50331648,4.25,4,64,8,128,3976200192,5703672064
Qwen3.5-2B,self_attn.v_proj,19,2.126953125,4194304,4.25,4,64,8,128,3976200192,5703672064
Qwen3.5-2B,mlp.gate_proj,12,25.5234375,50331648,4.25,4,64,8,128,3976200192,5703672064
Qwen3.5-2B,mlp.up_proj,12,25.5234375,50331648,4.25,4,64,8,128,3976200192,5703672064
Qwen3.5-2B,mlp.down_proj,5,27.046875,50331648,4.51,4,32,8,128,3976200192,5703672064
Qwen3.5-2B,self_attn.q_proj,7,17.015625,33554432,4.51,4,64,8,128,3976200192,5703672064
Qwen3.5-2B,mlp.down_proj,9,27.046875,50331648,4.51,4,32,8,128,3976200192,5703672064
Qwen3.5-2B,self_attn.k_proj,15,2.126953125,4194304,4.51,4,64,8,128,3976200192,5703672064
Qwen3.5-2B,mlp.down_proj,10,27.046875,50331648,4.51,4,32,8,128,3976200192,5703672064
Qwen3.5-2B,mlp.down_proj,3,49.5234375,50331648,4.51,8,64,8,128,3976200192,5703672064
Qwen3.5-2B,mlp.gate_proj,18,27.046875,50331648,4.51,4,32,8,128,3976200192,5703672064
Qwen3.5-2B,mlp.gate_proj,19,27.046875,50331648,4.51,4,32,8,128,3976200192,5703672064
Qwen3.5-2B,mlp.up_proj,16,49.5234375,50331648,4.51,8,64,8,128,3976200192,5703672064
Qwen3.5-2B,mlp.gate_proj,16,27.046875,50331648,4.51,4,32,8,128,3976200192,5703672064
Qwen3.5-2B,mlp.down_proj,4,27.046875,50331648,4.51,4,32,8,128,3976200192,5703672064
Qwen3.5-2B,mlp.up_proj,6,27.046875,50331648,4.51,4,32,8,128,3976200192,5703672064
Qwen3.5-2B,self_attn.o_proj,15,8.5078125,16777216,4.51,4,64,8,128,3976200192,5703672064
Qwen3.5-2B,mlp.up_proj,18,27.046875,50331648,4.51,4,32,8,128,3976200192,5703672064
Qwen3.5-2B,self_attn.q_proj,23,17.015625,33554432,4.51,4,64,8,128,3976200192,5703672064
Qwen3.5-2B,mlp.gate_proj,10,27.046875,50331648,4.51,4,32,8,128,3976200192,5703672064
Qwen3.5-2B,mlp.gate_proj,7,27.046875,50331648,4.51,4,32,8,128,3976200192,5703672064
Qwen3.5-2B,mlp.up_proj,21,27.046875,50331648,4.51,4,32,8,128,3976200192,5703672064
Qwen3.5-2B,mlp.down_proj,22,27.046875,50331648,4.51,4,32,8,128,3976200192,5703672064
